"station_id","year","n_rain","R5mm","R10mm","R20mm","SDII","PRCPTOT","CDD","CWD","Rx1day","Rx5day","R95pTOT","R99pTOT","n_maxdy","n_mindy","FD","TR","SU","ID","TNn","TNx","TXn","TXx","DTR","TN10p","TN90p","TX10p","TX90p","WSDI","CSDI","GSL"
"SHANNON AIRPORT",1973,365,57,27,7,6.021,909.2,38,83.6,259.1,88.9,20,9,365,365,17,0,4,0,-3,16.3,3.6,28.2,6.449,5.668,13.595,6.235,10.128,0,0,359
"SHANNON AIRPORT",1974,365,71,27,6,5.776,1016.6,31.3,67.9,204.7,60.8,17,16,365,365,6,0,0,0,-2.1,16.2,5.3,24.6,6.33,7.416,5.961,12.178,9.504,7,0,320
"SHANNON AIRPORT",1975,365,59,19,5,5.587,782.2,28.8,57,135.1,28.8,18,15,365,365,15,0,7,0,-2.3,17.6,4.6,26.8,6.776,9.967,13.377,7.038,12.981,0,0,345
"SHANNON AIRPORT",1976,366,60,23,3,5.453,828.8,32.8,63.5,125.2,32.8,16,9,366,366,19,0,18,0,-3.2,17.3,1.4,31.6,6.79,7.415,14.509,9.987,12.907,17,0,359
"SHANNON AIRPORT",1977,365,61,23,3,5.568,868.6,24.6,53.4,125.8,0,13,19,365,365,24,0,5,0,-5.2,15.5,2,27.2,6.695,10.184,9.495,7,9.636,6,0,309
"SHANNON AIRPORT",1978,365,56,17,3,5.231,868.3,41.6,59.6,146.6,96.1,16,15,365,365,21,0,0,1,-5,16.3,-0.9,24.4,6.121,5.47,11.809,11.856,11.781,0,0,348
"SHANNON AIRPORT",1979,365,77,31,4,5.771,1084.9,24.8,56,238.3,0,10,14,365,365,30,0,0,1,-7.4,17.2,-0.3,24.2,6.315,11.431,9.41,15.106,7.851,7,0,293
"SHANNON AIRPORT",1980,366,74,25,4,5.719,1006.5,39.5,54,141.9,68.2,12,12,366,366,23,0,0,0,-5.7,15.4,2.1,22.4,6.177,6.868,9.629,10.383,6.576,0,0,323
"SHANNON AIRPORT",1981,365,60,19,3,5.49,840,24.9,63.6,150.7,0,17,9,365,365,20,0,1,0,-5.4,17.8,0.5,25.2,6.027,7.775,13.359,12.905,11.752,0,6,329
"SHANNON AIRPORT",1982,365,76,31,5,6.216,1069.2,40.6,56.6,229.3,40.6,25,12,365,365,18,0,3,2,-8.2,16.1,-0.5,26.5,6.519,4.601,12.093,6.197,7.274,7,0,345
"SHANNON AIRPORT",1983,365,66,27,5,6.123,930.7,41.2,54.3,219.1,66.2,15,12,365,365,18,0,16,0,-2.7,19.1,2.8,30.6,6.36,6.056,18.942,9.419,17.874,8,0,359
"SHANNON AIRPORT",1984,366,59,28,6,6.065,867.3,30.9,62.2,225.5,56.6,19,12,366,366,16,0,6,0,-3.8,18.1,0.1,26.5,7.077,11.645,10.364,8.602,12.973,8,0,357
"SHANNON AIRPORT",1985,365,70,17,2,5.855,860.7,34.1,52.1,98.6,61.9,19,10,365,365,45,0,0,1,-6.5,16.3,-0.8,23.4,6.346,11.752,8.673,18.715,11.412,8,0,330
"SHANNON AIRPORT",1986,365,73,25,3,5.918,1017.9,35.4,55,158,88.5,33,14,365,365,30,0,0,0,-5.5,16.7,1,24.7,6.329,13.283,5.838,20.964,6.396,0,8,352
"SHANNON AIRPORT",1987,365,54,17,2,4.965,729.8,23.1,52,80.7,0,12,17,365,365,28,0,1,2,-7.2,17.7,-1.8,25.5,6.562,10.732,11.393,10.666,10.213,0,0,342
"SHANNON AIRPORT",1988,366,83,28,4,6.35,1041.4,28.1,60.6,235.8,53.9,18,10,366,366,9,0,0,0,-4.2,16.1,5,24.6,6.291,4.862,10.006,8.564,8.969,0,0,317
"SHANNON AIRPORT",1989,365,63,17,1,5.24,812.2,20.6,56.4,57.4,0,23,11,365,365,21,0,14,0,-4.2,19.4,0.7,30,6.8,8.342,17.667,6.443,18.536,13,6,333
"SHANNON AIRPORT",1990,365,80,29,3,6.063,994.4,26.8,69,176.5,26.8,18,12,365,365,13,0,5,0,-2.7,17.3,4,27.4,6.584,3.722,16.627,3.996,19.499,6,0,359
"SHANNON AIRPORT",1991,365,61,24,2,5.401,848,22.7,50.1,180.2,0,20,22,365,365,19,0,8,0,-3.9,16.8,0.9,26.8,6.345,6.301,11.507,5.753,13.151,14,6,344
"SHANNON AIRPORT",1992,366,59,22,4,5.296,889.8,25.2,54.1,181.8,25.2,20,11,366,366,16,0,1,0,-4.5,15.9,3.8,25.3,6.501,8.47,16.667,7.65,10.383,7,0,353
"SHANNON AIRPORT",1993,365,62,29,4,6.038,923.8,30.2,56.3,236.8,30.2,16,11,365,365,14,0,0,0,-2.8,15.5,4.1,23,6.52,9.589,12.055,7.945,10.959,0,12,359
"SHANNON AIRPORT",1994,365,91,32,4,6.111,1161,29.8,78.2,197.7,54.9,16,11,365,365,11,0,0,0,-5,15.6,1,23,6.38,5.479,9.315,5.205,10.685,6,0,351
"SHANNON AIRPORT",1995,365,73,28,7,7.097,1000.7,39.5,76.6,377.6,120.9,23,18,365,365,20,0,24,0,-5.6,19.3,2.2,30.2,7.001,5.479,21.096,6.027,23.562,31,0,354
"SHANNON AIRPORT",1996,366,64,29,3,6.275,853.4,26.6,65.4,205.9,26.6,27,15,366,366,25,0,5,0,-3.6,17.5,2.2,27,6.737,7.923,11.475,7.377,12.022,6,0,322
"SHANNON AIRPORT",1997,365,62,30,11,7.067,996.4,46,102.2,384,201.3,29,7,365,365,13,0,3,0,-4.3,18.7,1.2,27.2,6.547,3.014,22.192,5.205,22.466,20,0,350
"SHANNON AIRPORT",1998,365,86,36,4,6.174,1117.5,21.3,54,171.1,0,15,16,365,365,10,0,0,0,-2.3,16.4,2.8,24.9,6.224,4.384,19.452,2.74,18.082,21,0,354
"SHANNON AIRPORT",1999,365,70,39,4,6.064,1055.1,26.9,68.2,291.3,51.9,13,14,365,365,13,0,3,1,-3.4,17.4,-0.5,26,6.28,4.384,22.466,3.562,15.068,0,0,359
"SHANNON AIRPORT",2000,366,74,25,3,5.813,1069.6,39,64.7,192.2,65.2,16,15,366,366,11,0,3,0,-4.9,17.1,1.5,27.6,6.488,4.098,12.568,5.738,13.661,7,0,358
"SHANNON AIRPORT",2001,365,64,19,0,5.253,761.7,17.9,39.2,50.8,0,16,8,365,365,28,0,2,0,-5.4,16.8,2.4,26,6.744,5.753,14.247,4.384,13.699,0,0,330
"SHANNON AIRPORT",2002,365,80,25,3,5.958,1042.6,30,61.2,161.5,30,19,22,365,365,6,0,0,0,-3.8,16.2,5.2,24,6.57,3.562,14.521,3.562,19.452,0,0,358
"SHANNON AIRPORT",2003,365,50,21,4,5.581,747.8,32.5,48.6,140.8,62.3,17,9,365,365,15,0,8,0,-4.5,18,3.8,29,7.057,3.288,18.63,1.918,20.822,19,6,347
"SHANNON AIRPORT",2004,366,64,23,2,5.616,864.8,25.4,48.6,181.7,25.4,22,12,366,366,21,0,0,0,-3.1,16.3,2.9,24.9,6.602,8.197,14.754,5.191,11.749,7,0,360
"SHANNON AIRPORT",2005,365,70,20,3,5.762,881.6,38.2,55.4,169.5,38.2,13,16,365,365,20,0,4,0,-2.8,16.9,2.4,28,6.566,7.945,15.068,4.11,13.973,6,0,359
"SHANNON AIRPORT",2006,365,63,24,4,6.028,940.4,37.7,82,204.4,101.3,21,22,365,365,23,0,7,0,-5.8,18,3,30.2,6.683,6.849,17.534,4.11,15.342,15,0,351
"SHANNON AIRPORT",2007,365,68,18,6,5.819,884.5,33.5,71.4,223.1,61.2,33,10,365,365,13,0,0,0,-3.6,15.3,3.5,25,6.799,4.384,20.274,2.74,21.096,18,0,359
"SHANNON AIRPORT",2008,366,83,38,8,6.682,1236.2,51,87.2,339.2,89,14,16,366,366,23,0,1,0,-3.8,16,3.8,25.2,6.503,7.923,12.842,6.284,11.202,6,0,321
"SHANNON AIRPORT",2009,365,82,36,6,6.245,1136.6,27.9,69.4,221.1,27.9,13,13,365,365,27,0,3,1,-5.6,17.6,-0.3,26.9,6.401,6.027,13.151,6.575,12.603,12,0,337
"SHANNON AIRPORT",2010,365,54,24,4,6.305,813.3,52.3,79.4,186.4,92.5,18,11,365,365,78,0,2,7,-11.4,16.7,-6,25.2,7.447,21.644,9.589,12.055,9.589,6,22,335
"SHANNON AIRPORT",2011,365,70,23,3,5.649,977.3,33.8,87.1,190.8,61.5,11,12,365,365,24,0,0,0,-5.3,15.8,1.3,23.9,6.416,7.397,16.164,10.137,16.712,6,0,337
"SHANNON AIRPORT",2012,366,73,22,2,5.426,1020,45.3,60.3,131.1,79.3,15,10,366,366,17,0,4,0,-1.9,17.2,4,27.8,6.112,6.557,18.579,9.563,8.197,6,0,360
"SHANNON AIRPORT",2013,365,70,26,4,5.954,899,28.2,62,182.6,28.2,19,9,365,365,26,0,8,0,-5.2,17.2,1.6,29.5,6.378,7.123,16.712,9.589,13.973,13,0,359
"SHANNON AIRPORT",2014,365,80,35,6,6.197,1140.3,38,70.8,283.5,65,14,29,365,365,4,0,4,0,-1.8,17.5,4.8,27.4,6.805,4.932,13.973,1.37,14.795,0,0,359
"SHANNON AIRPORT",2015,365,94,43,3,6.325,1239.7,24.7,63.6,175,0,14,13,365,365,16,0,0,0,-3.3,15.7,3.7,22.9,6.745,9.041,9.041,7.945,14.795,15,0,359
"SHANNON AIRPORT",2016,366,67,20,4,5.473,881.2,27.1,62.1,111.3,27.1,17,28,366,366,20,0,3,0,-3.4,17.5,2.2,28.5,6.637,4.918,11.475,5.464,14.754,6,0,322
"SHANNON AIRPORT",2017,365,65,26,7,6.091,1029.3,36.9,65.7,313,150.9,13,12,365,365,15,0,2,0,-3.3,17,2.8,26,6.356,4.932,15.616,3.836,16.438,8,0,355
"SHANNON AIRPORT",2018,365,62,30,3,5.766,928.3,23.9,54.3,167.4,0,24,11,365,365,21,0,12,0,-5,17.1,0.2,32,7.055,11.781,16.712,6.575,18.904,26,0,343
"SHANNON AIRPORT",2019,365,77,28,8,6.377,1071.3,25.9,65.8,258.9,25.9,16,14,365,365,11,0,1,0,-3.7,17.8,4.2,28.4,6.426,6.301,13.973,5.479,12.603,21,0,359
"SHANNON AIRPORT",2020,366,85,35,7,6.524,1226.5,34.8,84.4,398.2,124.1,17,17,366,366,11,0,2,0,-2.3,17,3.9,26,6.579,6.011,10.383,6.011,16.393,7,0,360
"SHANNON AIRPORT",2021,365,75,19,2,5.57,896.7,23.9,54.5,153.8,0,18,10,365,365,24,0,12,0,-4.6,18.7,2.6,29.6,6.701,6.849,17.808,6.301,18.904,10,0,349
"SHANNON AIRPORT",2022,365,72,21,3,5.767,922.8,24.5,52.3,153.2,0,18,14,365,365,23,0,10,1,-4.9,16.8,-0.1,30.8,6.922,6.301,20.274,3.014,19.726,7,10,334
"SHANNON AIRPORT",2023,365,79,30,4,6.097,1109.6,31.3,65.2,263.6,31.3,19,10,365,365,16,0,10,0,-3.3,17.5,3.5,27.4,6.581,3.288,22.466,4.11,23.014,31,0,329
"SherkinIsland",1972,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1973,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1974,361,83,41,10,7.557,1171.3,43.1,97,221.7,77,18,13,184,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1975,359,52,28,9,7.069,848.3,35.9,89.1,217.4,35.9,18,8,365,365,4,0,0,0,-1,17.8,4.3,22.9,5.736,NA,NA,NA,NA,NA,NA,346
"SherkinIsland",1976,356,71,32,4,7.11,1016.7,39,80.3,126.2,72.6,23,9,366,366,14,0,1,0,-3.5,15.8,2,26.4,5.688,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",1977,363,89,47,10,8.081,1244.5,34.7,77,197.9,34.7,15,11,365,365,21,0,1,0,-5.6,15.5,3.4,25.2,6.553,NA,NA,NA,NA,NA,NA,342
"SherkinIsland",1978,363,76,31,7,6.811,1048.9,41.3,86,203.2,79,20,14,365,365,23,0,0,0,-4.1,15.2,2.1,20.9,5.552,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1979,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,365,17,0,0,0,-5,14.2,0.9,19.4,5.54,NA,NA,NA,NA,NA,NA,300
"SherkinIsland",1980,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1981,360,77,37,8,6.935,1081.8,29.6,69.9,191.3,0,14,12,329,365,9,0,NA,NA,-2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1982,365,85,37,12,7.521,1361.3,51.6,75.3,394,213.1,25,10,365,365,4,0,0,0,-1.3,16,3.9,22.1,4.92,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1983,363,70,36,4,6.905,1049.6,31.4,58.2,102,0,29,15,365,365,4,0,4,0,-1.2,18.1,4.1,26.1,4.868,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1984,363,65,31,7,7.191,1006.7,37.5,62.7,174.9,73.5,31,11,366,366,3,0,0,0,-1,17.4,5,22.8,5.78,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",1985,358,78,36,9,7.191,1100.2,39.7,82,214.4,39.7,25,14,365,365,16,0,0,0,-4.5,15.1,0.1,20,4.833,NA,NA,NA,NA,NA,NA,303
"SherkinIsland",1986,361,78,44,13,7.49,1295.8,58.5,113.2,349.8,178.8,30,11,365,365,12,0,0,0,-1.8,14.6,2.2,19.5,4.831,NA,NA,NA,NA,NA,NA,354
"SherkinIsland",1987,358,79,43,8,7.808,1139.9,44.9,67.1,231.9,82.2,32,10,358,358,8,0,0,2,-5.8,17,-2.3,22.5,4.809,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1988,366,99,48,9,8.08,1333.2,44.3,69.2,260.6,110.6,15,20,335,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1989,363,77,32,10,7.397,1131.8,30.8,102.4,250.5,0,23,13,334,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SherkinIsland",1990,363,76,38,6,6.814,1049.3,28,69.5,78.5,0,24,9,365,365,2,0,0,0,-0.6,16.4,4.6,22.8,4.899,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1991,365,83,28,7,7.059,1058.9,31.5,64.8,157.7,0,34,23,363,363,7,0,0,0,-3.3,17.4,1,23.2,4.874,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1992,363,68,34,8,6.296,1007.3,27.2,50.2,171.9,0,27,9,364,364,9,0,0,0,-1.6,15.8,5.8,21.8,4.729,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",1993,360,79,48,9,7.961,1162.3,40.4,58.4,264.4,105.1,19,8,362,362,2,0,0,0,-0.5,15,6,22.8,4.86,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1994,365,99,54,11,7.298,1437.8,32.7,72.2,278.6,32.7,13,20,365,365,3,0,0,0,-0.6,15.4,2.8,19.8,4.45,NA,NA,NA,NA,NA,NA,353
"SherkinIsland",1995,363,82,41,7,7.503,1200.4,33.2,83.3,175.9,33.2,15,19,365,365,6,0,2,0,-3.1,18.3,5.3,26.5,5.425,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1996,362,81,43,13,8.414,1245.2,45.5,85,373.2,188.3,23,13,366,366,10,0,0,0,-1.6,16.6,2.2,21.7,5.18,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",1997,363,75,36,7,7.068,1102.6,60,67.7,223.9,129.3,22,15,365,365,6,0,0,0,-4.5,17.6,2.3,22.5,4.82,NA,NA,NA,NA,NA,NA,350
"SherkinIsland",1998,365,89,49,12,8.033,1373.6,63.3,78.3,325.4,106.6,13,14,365,365,2,0,0,0,-0.5,16.2,4,21.1,4.778,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",1999,365,81,37,8,7.34,1093.7,42.7,110.4,170.2,42.7,15,22,365,365,6,0,0,0,-3.2,16.6,5.6,24.8,4.751,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2000,365,81,35,5,6.591,1133.6,37.6,69.7,117.3,37.6,19,21,366,366,6,0,0,0,-1.4,15.7,3.4,22.6,5.104,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2001,365,71,36,9,7.01,1023.4,28.2,74.8,195.1,0,25,12,365,365,9,0,0,0,-2.6,16,5.1,22.9,5.247,NA,NA,NA,NA,NA,NA,340
"SherkinIsland",2002,365,89,39,11,7.256,1298.8,42.2,79.2,244.5,74.9,17,14,365,365,0,0,0,0,0.5,16.3,6.1,20.8,4.818,NA,NA,NA,NA,NA,NA,358
"SherkinIsland",2003,365,67,33,9,7.538,987.5,36.1,69.8,236.8,69,17,12,365,365,5,0,2,0,-2,17.7,5.9,28.5,5.038,NA,NA,NA,NA,NA,NA,347
"SherkinIsland",2004,365,63,31,6,6.647,930.6,28,68.3,142.8,0,22,12,366,366,6,0,0,0,-2.8,15.8,5.3,21.9,5.269,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",2005,364,67,38,7,7.414,1023.1,40.5,66.1,193.9,73.7,18,16,365,365,5,0,0,0,-1.8,16.9,6.2,24.3,5.19,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2006,365,83,43,9,7.612,1225.6,44.3,88.5,229.7,77.5,14,25,365,365,4,0,1,0,-2.2,17.5,5.9,25.4,5.432,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2007,364,70,25,7,7.072,947.7,39.3,59.4,186,74.9,32,12,365,365,2,0,0,0,-0.5,15.7,6.4,23.2,5.867,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2008,366,81,39,11,7.657,1163.8,35.5,90.6,260.9,35.5,15,12,366,366,1,0,0,0,-1.5,16.1,4.8,21.1,5.29,NA,NA,NA,NA,NA,NA,356
"SherkinIsland",2009,365,104,51,13,8.273,1480.8,47.1,101.5,367.9,230.5,15,17,365,365,13,0,0,0,-2.4,16.5,4,22.4,5.353,NA,NA,NA,NA,NA,NA,341
"SherkinIsland",2010,365,57,33,10,7.191,920.5,30.2,71.1,243,0,18,9,365,365,44,0,0,0,-6.2,15.6,0.8,21.5,6.201,NA,NA,NA,NA,NA,NA,336
"SherkinIsland",2011,365,66,27,5,6.116,978.5,37.9,80.3,139.7,37.9,17,9,365,365,6,0,0,0,-3.2,14.8,3.8,23,5.318,NA,NA,NA,NA,NA,NA,352
"SherkinIsland",2012,365,71,35,11,6.427,1111.9,30.9,75,224.2,0,16,10,366,366,0,0,0,0,0.6,16.55,5.8,20.81,4.082,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",2013,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,364,5,0,0,0,-1.395,16.5,3.111,24.18,4.476,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2014,365,81,39,6,6.694,1158,27.1,67.1,123.8,0,19,17,365,364,0,0,0,0,0.754,16.74,6.644,23.39,4.598,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2015,365,81,34,14,6.802,1231.1,43.3,96.8,263.5,75.3,15,15,365,365,1,0,0,0,-0.17,15.13,5.238,18.61,4.319,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2016,366,66,32,6,6.515,990.3,34.5,84.4,176.8,67.5,19,39,366,366,0,0,0,0,0.756,15.58,6.363,21.46,4.229,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",2017,365,73,27,9,6.175,1025.1,34.9,68.9,225.6,34.9,14,10,365,365,0,0,0,0,0.562,15.84,5.441,22.1,4.057,NA,NA,NA,NA,NA,NA,355
"SherkinIsland",2018,365,89,32,9,6.666,1186.6,39.3,73.9,218.6,73.5,25,12,365,365,5,0,1,0,-4.857,17.14,0.461,25.13,4.696,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2019,365,73,27,7,6.418,1091,42.8,84.6,230.5,152.9,17,10,365,365,0,0,0,0,0.084,16.89,5.047,21.08,4.36,NA,NA,NA,NA,NA,NA,359
"SherkinIsland",2020,366,90,39,8,7.078,1238.7,36.2,72.7,222,68.2,15,13,366,366,0,0,0,0,1.035,17.03,6.394,22.29,4.388,NA,NA,NA,NA,NA,NA,360
"SherkinIsland",2021,365,67,31,10,6.755,1026.8,28,69.7,227.5,0,18,13,365,365,6,0,0,0,-1.497,18.17,4.446,24.53,4.441,NA,NA,NA,NA,NA,NA,349
"SherkinIsland",2022,365,82,32,3,6.897,1041.5,29.1,63.2,53,0,20,14,365,365,6,0,3,0,-2.28,17.23,4.38,25.85,4.842,NA,NA,NA,NA,NA,NA,340
"SherkinIsland",2023,365,90,45,12,7.48,1339,58.7,88.7,279.7,58.7,17,23,365,365,1,0,0,0,-0.21,18.21,4.631,23.21,4.242,NA,NA,NA,NA,NA,NA,359
"VALENTIA OBSERVATORY",1941,365,80,41,14,8.147,1238.4,45.3,92.8,357.4,84.4,22,14,365,365,19,0,0,0,-2.1,16.3,2.8,23.7,5.799,12.877,9.041,10.685,6.301,0,0,337
"VALENTIA OBSERVATORY",1942,365,85,43,8,7.034,1209.9,30.5,85.4,132.1,0,17,13,365,365,23,0,1,0,-5.4,15,1.8,27.2,6.01,11.507,12.329,9.315,10.959,0,7,306
"VALENTIA OBSERVATORY",1943,365,86,49,12,6.686,1370.7,35.9,78.7,249,35.9,12,17,365,365,8,0,1,0,-1.6,16.2,5.2,25.7,5.275,7.397,13.151,7.123,9.315,7,0,359
"VALENTIA OBSERVATORY",1944,366,73,40,12,6.965,1225.9,51.1,96.9,262.4,98.9,13,18,366,366,14,0,1,0,-2.6,16.8,2.7,26.1,5.627,7.65,13.661,6.557,8.197,0,0,360
"VALENTIA OBSERVATORY",1945,365,98,46,12,7.718,1420.1,40.6,82,280.4,40.6,13,16,365,365,7,0,0,0,-6.3,15.9,1.8,24.4,5.279,4.11,19.452,5.205,16.986,8,0,330
"VALENTIA OBSERVATORY",1946,365,106,44,11,7.275,1513.1,39.3,71.3,243.9,39.3,15,32,365,365,15,0,0,0,-4.4,14.5,4,20.8,5.403,9.863,9.041,12.877,8.767,0,0,359
"VALENTIA OBSERVATORY",1947,365,90,46,15,7.888,1475,46.4,87.9,335.7,203.5,24,15,365,365,23,0,6,0,-5.9,15.6,1.2,28.1,5.262,7.945,11.507,18.904,10.685,8,7,329
"VALENTIA OBSERVATORY",1948,366,92,44,14,7.489,1445.3,46.9,94.5,352.2,174.1,16,21,366,366,2,0,3,0,-2.2,15.6,1.9,27.1,5.604,7.65,16.667,7.923,18.306,23,0,360
"VALENTIA OBSERVATORY",1949,365,89,42,8,7.041,1274.5,47.2,80.1,198.3,87.1,13,18,365,365,2,0,1,0,-0.9,17.3,4.3,26.1,5.746,4.658,21.644,4.932,24.384,27,0,357
"VALENTIA OBSERVATORY",1950,365,108,52,14,7.217,1602.2,47.3,104,205.9,47.3,17,21,365,365,13,0,1,0,-2.9,16.6,3.9,25.6,5.612,8.767,12.329,8.219,11.233,8,0,356
"VALENTIA OBSERVATORY",1951,365,103,46,13,7.644,1559.4,47.3,73.4,344,130,14,15,365,365,9,0,0,0,-3.3,15.4,4.5,23.8,5.635,8.493,6.849,7.945,4.384,0,0,348
