Stations_id,Stationsname,Latitude,Longitude,Direction
4590,Schwalmtal-Brauerschwend,50.7,9.3333,South-west
4591,Schwanau-Ottenheim,48.3848,7.7584,South-west
4592,Schwandorf,49.3278,12.0871,South-east
4593,Schwanebeck,51.9639,11.1208,North-east
4594,Schwanewede-Neuenkirchen,53.2338,8.5115,North-west
4595,Schwanewede-Meyenburg,53.2667,8.6,North-west
4597,Schwangau-Horn,47.5769,10.7181,South-east
4598,Schwangau-Neuschwanstein,47.5574,10.7498,South-east
4599,Wendelstein-Kleinschwarzenlohe,49.3425,11.1077,South-east
4600,Schwarme,52.9081,9.0452,North-west
4601,Essel,52.6797,9.6524,North-west
4602,"Schwartau,Bad -Groß Parin",53.9385,10.6983,North-east
4603,Schwarzach/Main,49.7975,10.2191,South-west
4604,Schwarzbachwacht,47.6333,12.85,South-east
4605,Schwarzburg,50.6441,11.1936,South-east
4606,Schwarze Pumpe,51.5167,14.35,North-east
4607,Naila-Lippertsgrün,50.308,11.643,South-east
4608,Schwarzenbach am Wald-Rodeck,50.2666,11.64,South-east
4609,Schwarzenbach-Götzmannsgrün,50.1926,11.8932,South-east
4610,Schwarzenbach am Wald (Döbraberg),50.279,11.6478,South-east
4611,Schwarzenbek,53.5032,10.4868,North-east
4612,Schwarzenberg,50.5513,12.7678,South-east
4614,Schwarzenbruch,48.3667,8.2333,South-west
4615,Schwarzenbruck,49.3577,11.2443,South-east
4616,Schwarzenfeld,49.3906,12.1352,South-east
4617,Obere Firstalm/Schlierseer Berge,47.6705,11.8539,South-east
4618,Hohenberg-Krusemark-Schwarzholz,52.747,11.9792,North-east
4619,Schwedt/Oder,53.0696,14.3234,North-east
4620,Schopfheim-Schweigmatt,47.6816,7.8816,South-west
4621,Schweinfurt-Gartenstadt,50.0575,10.216,South-west
4622,Schwendi-Kleinschafhausen,48.1923,9.9577,South-west
4623,"Schwenningen, Kreis Sigmaringen",48.1042,8.9976,South-west
4624,Schwepnitz,51.3309,13.959,North-east
4625,Schwerin,53.6424,11.3871,North-east
4626,Schwerin-Görries,53.611,11.3854,North-east
4627,Schwerin-Müß,53.6,11.4833,North-east
4628,Schwerte,51.4667,7.5667,North-west
4629,Schwesing,54.5166,9.142,North-west
4630,Schwetzingen,49.3815,8.5707,South-west
4631,Schwickershausen,50.45,10.3667,South-east
4632,Schwinkendorf,53.6449,12.6813,North-east
4633,Sdier (Wasserwerk),51.2726,14.4912,North-east
4634,Sebnitz,50.9774,14.2588,North-east
4635,Mühlhausen-Seebach,51.1518,10.474,North-east
4636,Seebenau,52.891,11.0194,North-east
4637,Staaken,52.5404,13.1243,North-east
4638,"Seedorf, Kreis Lüneburg",53.1682,10.7079,North-east
4639,"Seedorf, Kreis Segeberg -Blomnath",54.0302,10.475,North-east
4640,Seefeld/Oberbayern-Unering,48.031,11.252,South-east
4641,Seeg (Kläranlage),47.6711,10.6271,South-east
4642,Seehausen,52.8911,11.7297,North-east
4645,Seehausen/Bördekreis,52.1,11.298,North-east
4646,Seeheim-Jugenheim,49.75,8.6333,South-west
4647,Seelbach,48.3109,7.948,South-west
4648,Seelow,52.5325,14.3748,North-east
4649,Seelscheid,50.8698,7.3228,North-west
4650,Seesbach/Nahe,49.8417,7.5541,South-west
4651,Seesen,51.904,10.1885,North-west
4652,Seesen-Rhüden,51.9444,10.1327,North-west
4653,Seeshaupt,47.8208,11.3143,South-east
4654,Seevetal-Hittfeld,53.3833,10.0,North-west
4655,Seewald-Besenfeld,48.5975,8.4268,South-west
4656,"Segeberg, Bad",53.9278,10.2993,North-east
4657,Görwihl-Burg,47.6587,8.0759,South-west
4658,Segnitz,49.6739,10.1421,South-west
4659,Sehnde,52.3186,9.9635,North-west
4660,Seifartsdorf,50.95,11.9667,North-east
4661,Seifen,50.6299,7.5603,South-west
4662,Seinsfeld,50.05,6.65,South-west
4664,Selb/Oberfranken-Wildenau,50.1969,12.1727,South-east
4666,Köhn,54.3444,10.4581,North-east
4667,Selfkant-Havert,51.0395,5.9071,North-west
4668,Seligenstadt-Waldhof,50.0242,8.9604,South-west
4669,Selmsdorf,53.8684,10.8747,North-east
4670,Selsingen,53.3707,9.2195,North-west
4671,Selters/Taunus-Niederselters,50.3362,8.2228,South-west
4672,Selters,50.5218,7.7375,South-west
4673,Sembten,52.012,14.633,North-east
4675,Neu-Ulm-Hausen,48.3455,10.0624,South-west
4676,Senden-Ottmarsbocholt,51.8333,7.55,North-west
4677,Senftenberg,51.5142,14.0152,North-east
4679,Sensbachtal-Salmshütte,49.5186,9.0268,South-west
4680,Serno,51.9953,12.4251,North-east
4681,Sersheim,48.9637,9.0246,South-west
4682,Seth,53.85,10.1833,North-west
4683,Fürstenau,52.516,7.6762,North-west
4684,Seubersdorf/Oberpfalz,49.1623,11.6272,South-east
4685,Seybothenreuth,49.8892,11.7117,South-east
4686,Sibbesse,52.0541,9.909,North-west
4687,Sichau,52.5142,11.2267,North-east
4688,Sieber,51.7,10.4333,North-east
4689,Siedenburg-Borstel,52.6621,8.9795,North-west
4690,Siegbach-Eisemroth,50.736,8.4195,South-west
4691,Siegburg,50.7994,7.2048,North-west
4692,Siegen (Kläranlage),50.8534,7.9966,North-west
4693,Siegen-Eiserfeld,50.8549,7.9924,North-west
4694,Siegenburg,48.7629,11.843,South-east
4695,Siegmundsburg,50.4705,11.0587,South-east
4696,Siegsdorf,47.8219,12.6493,South-east
4697,Siegsdorf-Maria Eck,47.7932,12.6194,South-east
4698,Siethen,52.2835,13.2115,North-east
4699,Sietow,53.4327,12.5795,North-east
4700,Sieversfleth,54.3833,8.8333,North-west
4701,Siggelkow-Redlin,53.3638,12.0243,North-east
4703,Sigmaringen-Laiz,48.0719,9.1943,South-west
4704,Sigmarszell-Zeisertsweiler,47.5776,9.7404,South-west
4705,Silberhütte,49.7595,12.3891,South-east
4706,Simbach/Inn,48.2718,13.0273,South-east
4707,Simmelsdorf,49.5998,11.3374,South-east
4708,Simmerath (Kalltalsperre),50.6466,6.3121,South-west
4709,Simmern-Wahlbach,49.9996,7.5981,South-west
4710,Simmersfeld,48.6191,8.5247,South-west
4711,Simmershofen-Equarhofen,49.495,10.1169,South-west
4712,Simonswald-Obersimonswald,48.0821,8.0919,South-west
4713,Sindelfingen,48.6919,8.9821,South-west
4714,Sindelsdorf,47.728,11.3586,South-east
4715,Singhofen,50.2774,7.8366,South-west
4716,Sinntal-Altengronau,50.2505,9.6192,South-west
4717,Sinntal-Weiperz,50.3,9.6,South-west
4718,Sinsheim (Thomas-Mann-Str.),49.2608,8.874,South-west
4719,Sinsheim,49.2447,8.8787,South-west
4720,Sinzheim-Leiberstung,48.7534,8.0983,South-west
4721,Siptenfelde,51.6451,11.0447,North-east
4722,Siptenfelde (Forsthaus Uhlenstein),51.6629,11.0461,North-east
4725,Sitzendorf,50.6277,11.1597,South-east
4726,Skaska,51.3473,14.1813,North-east
4727,Großenhain-Skassa,51.2862,13.4711,North-east
4729,Steinau-Seidenroth,50.2882,9.4583,South-west
4730,"Soden, Bad-Salmünster",50.2691,9.3602,South-west
4731,Sögel,52.8366,7.5231,North-west
4732,Söhren,53.9102,10.4307,North-east
4733,Söhrewald-Eiterhagen,51.2,9.6,North-west
4734,Söhrewald-Wellerode,51.2333,9.5667,North-west
4736,Sömmerda,51.1592,11.1479,North-east
4737,Sörnewitz-Reudnitz,51.4304,13.0711,North-east
4738,Sösetalsperre,51.7384,10.3062,North-east
4739,Soest,51.5662,8.1155,North-west
4740,Sohren,49.9317,7.307,South-west
4741,Solingen-Hohenscheid,51.14,7.093,North-west
4742,Solingen-Glüder,51.1368,7.1236,North-west
4743,Sollschwitz,51.3493,14.2171,North-east
4744,Solnhofen,48.8932,11.0018,South-east
4745,Soltau,52.9604,9.793,North-west
4746,Sommerau,49.7167,6.7333,South-west
4747,Sommerschenburg,52.1736,11.11,North-east
4748,Sondershausen,51.3691,10.88,North-east
4749,Sondershausen-Stockhausen,51.3833,10.85,North-east
4750,Sondra,50.9346,10.4812,North-east
4751,Sonneberg-Oberlind,50.3457,11.1886,South-east
4752,Sonneberg-Neufang,50.3746,11.1828,South-east
4754,Sonnefeld-Gestungshausen,50.2376,11.1797,South-east
4755,Sonnen,48.6819,13.7351,South-east
4756,Sonnenberg,51.7667,10.5,North-east
4757,Sonnenbühl-Genkingen,48.4064,9.1891,South-west
4758,Sonnewalde,51.6833,13.65,North-east
4759,Sontheim,48.0023,10.356,South-east
4760,Sonthofen (Flussmeisterstelle),47.5219,10.2613,South-east
4761,Sontra (A),51.0667,9.9333,North-west
4762,Sontra-Blankenbach,51.0106,10.0021,North-west
4763,Sontra,51.0607,9.9266,North-west
4765,"Sooden-Allendorf, Bad",51.28,9.9847,North-west
4766,Sorpetalsperre,51.3667,7.9667,North-west
4767,Sosa/Kleine Bockau,50.4905,12.6451,South-east
4768,Spahl,50.6574,9.9135,South-west
4769,Balgheim,48.0694,8.7682,South-west
4770,Spangdahlem,49.9871,6.6814,South-west
4771,Spangenberg-Mörshausen,51.1167,9.6667,North-west
4772,Spangenberg-Bischofferod,51.1167,9.75,North-west
