year,month,day,date,p_air,T_air,rh,sh,Tpot,Tdew,VPmax,VPact,VPdef,H2OC,rho,wv,wd,rain1,rain2,Srain1,Srain2,Tpyr,TDR,TUR,SWDR,SWUR,albedo,SDUR,SDIR,LWDR,LWUR,TRAD,PAR,Rn,SHF1,SHF2,SHF3,SHF4,SHF5,SHFM,ST002,ST004,ST008,ST016,ST032,ST064,ST128,SM008,SM016,SM032,SM064,SM128,Tlog,Heating1,Heating2
2005,8,28,2005-08-28,1005.6346,15.2719,76.9079,7.8169,287.9679,10.2617,18.4694,12.5773,5.8927,12.506,1209.3508,0.7481,131.0517,0,0,341.425,316.7,19.3329,549.4173,439.9606,231.0567,43.7238,19.3548,41220,278.9575,318.3615,396.2365,15.7065,430.9302,109.4565,0.4523,2.611,-0.4167,5.831,4.8002,2.656,17.7806,17.6412,17.4175,17.2294,16.8308,16.3679,14.7992,20.5492,21.374,25.1654,26.1552,31.58,21.0177,51.5742,0
2005,8,29,2005-08-29,1007.691,17.5162,77.7912,9.1475,290.041,12.5425,21.9783,14.735,7.2425,14.6235,1201.8131,0.8229,177.4715,0,0,341.425,316.7,21.5771,564.1346,451.9033,232.6896,44.7908,20.5892,44130,309.7929,331.4452,407.1125,17.5869,436.2738,112.2304,3.4075,4.4692,2.9802,8.9106,6.8277,5.3194,18.7504,18.5321,18.1869,17.8267,17.1165,16.3244,14.7833,19.65,20.8606,25.1315,26.1508,31.58,22.9269,51.9562,0
2005,8,30,2005-08-30,1009.7577,17.8942,77.1908,9.2765,290.2471,12.9054,22.0004,14.9752,7.0248,14.831,1202.4129,1.1052,110.8946,0,0,341.425,316.7,21.4927,563.5633,453.8133,231.9242,45.8456,21.2156,44440,304.2244,331.6385,407.9671,17.8098,427.6704,109.7506,1.945,3.6804,0.3633,9.6165,5.5258,4.2258,19.3987,19.2183,18.8987,18.4988,17.5625,16.405,14.765,18.7112,20.2775,25.0973,26.1562,31.5804,23.156,51.25,0
2005,8,31,2005-08-31,1004.2802,19.0579,76.009,9.9192,291.8644,13.7875,23.8227,15.9158,7.9073,15.8506,1190.7854,1.2302,112.6931,0.005,0,341.43,316.7,22.1619,564.5998,457.2569,223.8235,44.215,20.9258,43000,281.3481,340.776,413.0412,18.7065,413.0656,107.3425,3.3829,4.8002,1.254,12.0617,6.8785,5.6758,19.7719,19.5754,19.2327,18.8146,17.8706,16.5579,14.7569,17.866,19.7148,25.0458,26.169,31.58,23.8962,41.0658,0
2005,9,1,2005-09-01,1000.125,20.0642,75.8981,10.4577,293.2148,14.5525,25.5083,16.7067,8.8012,16.7044,1181.4158,0.7658,184.7446,0,0,341.43,316.7,23.92,566.1425,462.595,217.2867,42.7012,20.8048,43224,283.4454,348.8562,419.8933,19.87,405.1681,103.5477,4.7012,5.6117,3.2535,13.1129,8.4088,7.0177,20.4404,20.2023,19.7879,19.2604,18.1783,16.7181,14.769,17.144,18.9992,24.9871,26.1775,31.58,25.4456,48.0208,0
2005,9,2,2005-09-02,1006.7708,19.075,86.2096,11.745,291.6712,16.5233,22.4944,18.8748,3.6196,18.7473,1191.7912,0.9315,136.0508,3.295,2.9,344.725,319.6,21.8077,495.5892,435.409,115.066,21.2094,18.8358,6190,30.7098,380.5223,414.1988,19.1019,224,60.1798,2.005,3.4875,3.0077,4.3356,4.5621,3.4796,20.5819,20.4315,20.1033,19.6635,18.5715,16.9035,14.7948,16.7667,18.6794,24.939,26.1956,31.58,23.2073,57.28,0
2005,9,3,2005-09-03,1012.7035,15.79,93.7929,10.4206,287.9083,14.7575,18.084,16.8602,1.2231,16.6473,1213.3258,0.8935,86.0031,0,0,344.725,319.6,19.3042,410.4629,400.109,36.0502,4.1685,14.7325,0,0,374.4135,395.9404,15.886,81.9446,10.3538,-3.5981,-3.5837,-6.284,-5.8004,-4.7535,-4.8042,18.066,18.1842,18.355,18.634,18.4073,17.0729,14.8365,16.6571,18.4096,24.8585,26.205,31.58,19.1352,91.7015,0
2005,9,4,2005-09-04,1010.2246,18.1977,77.1948,9.5396,290.5115,13.314,21.5525,15.4081,6.1446,15.2485,1201.181,1.4375,90.9023,0,0,344.725,319.6,20.5719,538.7435,446.8956,189.945,38.4208,21.1136,31330,202.0504,348.7985,408.4752,18.0348,355.8431,91.849,0.0352,4.661,0.4733,7.5942,6.0927,3.7708,19.7625,19.6123,19.2737,18.8275,18.0437,17.0356,14.8892,16.6102,18.2596,24.7477,26.1983,31.5804,22.8087,47.905,0
2005,9,5,2005-09-05,1003.3142,16.409,73.1225,7.7779,289.2994,10.186,20.24,12.4862,7.7533,12.4456,1202.0573,1.1894,140.9344,0,0,344.725,319.6,19.4821,531.859,445.8679,218.3448,46.0988,22.5671,43250,309.1315,313.5142,399.7692,16.2727,404.6846,85.9908,-2.2342,-1.6975,-3.3648,0.5525,-0.4881,-1.4467,18.0348,18.0792,18.1363,18.2448,17.9735,17.0023,14.934,16.0752,17.789,24.634,26.1938,31.58,21.1229,46.0069,0
2005,9,6,2005-09-06,997.4904,17.1044,71.62,7.9142,290.4758,10.3152,21.65,12.629,9.0206,12.6635,1192.3133,0.8394,176.3231,0,0,344.725,319.6,20.3538,537.5596,450.2856,220.0429,44.7775,22.0183,43520,325.6967,317.5181,405.5075,17.1863,407.0888,87.2731,0.164,0.6321,0.4998,7.7973,3.2296,2.4642,18.3023,18.1708,18.021,17.9915,17.7117,16.931,14.9648,15.5542,17.124,24.4877,26.1808,31.58,22.2725,43.8771,0
2005,9,7,2005-09-07,996.5771,17.8421,71.1998,8.1994,291.2873,10.8402,22.4669,13.0717,9.3944,13.1173,1187.8767,0.8358,168.9062,0.005,0,344.73,319.6,21.1348,539.311,454.0806,217.4156,44.2285,22.0025,42700,320.7571,321.8954,409.8521,17.9979,401.0846,85.2306,1.0513,1.3177,1.6892,10.1469,3.0267,3.4471,18.9142,18.735,18.4971,18.3069,17.7575,16.8615,14.9833,15.1862,16.5669,24.3679,26.1758,31.58,23.2469,42.2452,0
2005,9,8,2005-09-08,999.0258,19.0848,68.7038,8.5075,292.3263,11.4444,24.5046,13.5912,10.9117,13.6056,1185.5942,0.8571,171.9448,0,0,344.73,319.6,22.1998,543.606,457.9056,207.0192,42.1277,21.8565,42470,290.7308,336.5865,415.7779,19.0312,385.8935,85.7,2.9712,3.0392,3.5565,11.9567,5.4379,5.3919,19.4217,19.1825,18.8502,18.5502,17.8754,16.8621,14.9929,14.8581,15.9988,24.2465,26.1665,31.58,24.2052,40.9494,0
2005,9,9,2005-09-09,994.851,19.0704,71.5029,9.1002,292.6652,12.3754,23.8727,14.4729,9.4002,14.5488,1180.099,0.8471,130.8858,0,0,344.73,319.6,22.1123,538.1848,454.7573,191.941,38.135,20.4909,36860,246.2517,346.2452,416.621,19.2802,361.0438,83.4277,3.3506,3.384,4.3223,12.6898,6.1208,5.974,19.9337,19.6483,19.2573,18.8835,18.0777,16.911,15.0006,14.5821,15.3754,24.1152,26.1608,31.58,24.1877,38.7735,0
2005,9,10,2005-09-10,992.8381,19.376,77.3623,10.5848,293.1392,14.6779,23.5331,16.7867,6.7473,16.9079,1175.1475,0.8792,165.319,0.06,0,344.79,319.6,22.0417,515.1077,446.3958,142.5983,27.315,19.0805,17310,62.214,372.5094,419.0812,19.84,276.3669,68.711,5.2,5.1575,6.19,10.9867,7.6744,7.0421,20.5102,20.2098,19.7617,19.2844,18.3202,16.9979,15.0138,14.4029,14.9133,23.9681,26.1577,31.58,23.8258,39.9535,0
2005,9,11,2005-09-11,993.0208,17.6171,95.0083,12.0935,291.3606,16.8027,20.1873,19.1671,1.021,19.3017,1181.03,1.0548,111.2796,3.035,2.7,347.825,322.3,20.6394,416.7677,406.385,17.1204,0.7302,11.72,0,0,399.6475,405.6548,17.6648,34.1696,10.3842,-1.599,-1.2477,-1.7265,-2.3658,-2.5183,-1.8923,19.2558,19.2898,19.2723,19.2252,18.5375,17.1187,15.0327,14.3006,14.7208,23.8625,26.1569,31.58,20.8319,99.1785,0
2005,9,12,2005-09-12,997.4919,17.0431,94.4248,11.5467,290.4119,16.1327,19.475,18.3848,1.0906,18.4346,1189.0948,1.0437,132.1502,2.395,2.2,350.22,324.5,20.1606,412.8906,402.8244,17.2442,1.0262,11.91,0,0,395.6471,401.7979,16.9673,40.1202,10.0665,-1.7388,-1.3583,-2.261,-2.3754,-2.7696,-2.1008,18.4125,18.4494,18.445,18.4937,18.1608,17.1658,15.0613,14.314,14.7294,23.7467,26.1577,31.58,20.2598,100,0
2005,9,13,2005-09-13,1007.5935,14.9752,81.261,8.5098,287.5133,11.5631,17.3223,13.7129,3.6092,13.611,1212.1046,1.0825,100.2542,0,0.1,350.22,324.6,17.1665,481.4492,419.5512,134.0369,25.5833,19.4,17430,101.3987,347.4131,393.9681,15.4494,214.3038,61.8981,-2.9344,-2.4642,-3.3423,-2.9425,-3.6958,-3.0758,18.1752,18.2267,18.224,18.2013,17.8325,17.0754,15.096,14.3829,14.7377,23.6085,26.1417,31.58,19.7898,40.8327,0
2005,9,14,2005-09-14,1005.0467,15.3344,78.0098,8.2069,288.0806,10.9856,18.1938,13.1933,5.0012,13.1277,1208.0138,2.7485,221.3458,0,0,350.22,324.6,16.8031,495.1408,420.8346,135.3831,26.5319,19.7065,18690,80.0438,359.7583,394.3027,15.4894,214.1235,74.306,0.4765,-2.696,-5.1331,-0.8233,-0.0238,-1.6404,16.5281,16.5473,16.6269,16.9875,17.2929,16.9312,15.1146,14.27,14.5873,23.4146,26.1248,31.58,18.529,38.6806,0
2005,9,15,2005-09-15,998.8944,18.3904,77.5365,10.1742,291.6438,14.195,21.3271,16.2354,5.0921,16.2558,1186.291,2.0727,214.9027,1.73,1.4,351.95,326,18.9521,481.1094,424.9927,95.0367,18.306,18.982,6720,37.6033,386.0729,406.6865,17.8044,156.4569,56.1175,2.3498,1.7935,2.2331,4.004,3.5565,2.7879,18.1212,17.9915,17.7317,17.5319,17.1383,16.6975,15.1167,14.329,14.5217,23.2356,26.1067,31.58,21.4754,23.7958,0
2005,9,16,2005-09-16,989.1404,13.3875,92.444,9.1646,287.4473,12.1669,15.6885,14.4819,1.2079,14.6485,1196.1058,1.6302,206.3146,6.895,6.2,358.845,332.2,14.9181,399.0898,385.7479,34.0308,4.7781,15.149,918,4.5054,365.0581,380.9694,13.0852,73.7762,13.3417,-6.0762,-7.689,-12.9883,-9.1963,-9.7642,-9.1429,16.2271,16.4733,16.8333,17.2585,17.2033,16.6125,15.099,14.5358,15.4877,23.1531,26.0925,31.58,16.354,87.2679,0
2005,9,17,2005-09-17,1001.8625,9.3852,82.4277,5.9396,282.3958,6.2271,12.015,9.5315,2.4842,9.515,1230.974,1.1877,152.0865,0.04,0,358.885,332.2,11.615,406.1915,380.886,99.0169,19.715,20.4006,10710,71.8365,307.1731,361.1715,9.2402,176.3138,25.3052,-8.5152,-9.7206,-15.4006,-10.7698,-11.2131,-11.1246,13.134,13.421,14.0404,15.0808,16.1952,16.4719,15.0731,14.6079,15.2438,22.9819,26.056,31.58,13.1877,57.7431,0
2005,9,18,2005-09-18,1010.6806,7.8719,82.504,5.1312,280.18,4.2158,11.2794,8.3123,2.9669,8.2225,1249.3792,1.0163,125.2002,0,0,358.885,332.2,11.2367,451.6162,390.5229,158.3321,31.7098,21.9516,27450,180.1062,293.2848,358.8131,8.6412,273.5169,61.0944,-7.8329,-7.35,-11.6538,-7.0485,-7.8415,-8.3452,12.4048,12.571,13.0315,13.9517,15.1756,16.0348,15.0429,14.7208,14.8648,22.7856,26.0052,31.58,12.8135,64.3173,0
2005,9,19,2005-09-19,1010.2017,8.0054,80.6554,5.0275,280.3515,3.8788,11.6873,8.14,3.5485,8.0585,1248.5285,1.3817,131.3406,0,0,358.885,332.2,11.2585,462.4356,394.156,175.4098,36.3529,22.5005,31140,210.8252,287.026,357.8033,8.3829,299.9985,68.2798,-7.5612,-7.55,-11.9648,-6.4698,-7.3815,-8.1862,11.845,11.9902,12.411,13.3052,14.5188,15.5662,14.9819,14.7679,14.5979,22.6281,25.9571,31.58,12.4929,62.2687,2.7429
2005,9,20,2005-09-20,1008.4042,8.2219,82.6625,5.2721,280.7106,4.5358,11.8183,8.521,3.2979,8.4494,1245.1079,1.0881,137.8556,0.01,0,358.895,332.2,11.5585,456.0988,393.21,163.9408,34.0769,22.3515,29340,186.4956,292.1571,359.1327,8.6367,281.4167,62.8885,-6.286,-5.5215,-9.3515,-4.089,-4.8454,-6.0192,12.0069,12.0975,12.3958,13.1021,14.0831,15.1404,14.8831,14.7544,14.419,22.4927,25.9106,31.58,12.9442,64.6417,0
2005,9,21,2005-09-21,1008.0679,9.4712,80.894,5.6856,281.9835,5.5569,12.944,9.1823,3.7617,9.109,1238.9673,1.0302,139.2358,0,0,358.895,332.2,13.0808,464.1302,400.3383,170.9525,36.4421,22.9714,39110,225.284,293.1771,363.8967,9.53,290.6494,63.7919,-4.7648,-4.4329,-7.8808,-2.6015,-3.361,-4.6088,12.114,12.1558,12.3633,12.9594,13.8015,14.7971,14.7604,14.6548,14.2667,22.3677,25.8667,31.58,14.4194,56.5973,0
2005,9,22,2005-09-22,1006.1512,10.0071,82.4137,5.9358,282.6721,6.205,13.3342,9.5644,3.7679,9.5083,1234.0158,0.8879,146.1906,0,0,358.895,332.2,13.6281,467.2083,400.2258,155.4815,31.6096,21.1084,29000,176.2473,311.7262,368.6173,10.4783,265.6187,66.9827,-3.469,-1.739,-4.0388,0.4175,-0.5671,-1.8798,12.7523,12.7425,12.8235,13.1927,13.7129,14.529,14.626,14.5306,14.1488,22.2577,25.8412,31.58,14.8423,64.2825,0
2005,9,23,2005-09-23,1001.7706,12.7827,80.8798,7.2015,285.8012,8.7823,16.3396,11.5417,4.7977,11.5254,1216.0242,0.7917,181.0006,0,0,358.895,332.2,16.4602,483.8744,415.7192,165.9102,34.8033,22.0571,36420,223.5792,317.9635,380.916,12.7248,286.6946,68.1558,-0.4469,1.2731,0.1025,4.73,3.8531,1.9023,13.7708,13.6296,13.481,13.5665,13.7644,14.3588,14.4923,14.394,14.035,22.1477,25.821,31.58,17.736,54.1548,0
2005,9,24,2005-09-24,1001.0865,14.0627,81.5354,7.8017,287.1344,10.1631,17.1681,12.4958,4.6727,12.4833,1208.9946,0.8673,189.2331,0,0,358.895,332.2,17.6537,488.4721,422.5508,163.8044,35.1667,22.4719,38350,208.9531,324.6681,387.3848,14.0162,278.6033,65.9223,0.1354,1.9133,0.7113,5.8723,4.3873,2.6038,15.1829,14.9969,14.7208,14.5323,14.1829,14.2998,14.3646,14.2744,13.9719,22.0642,25.8071,31.58,19.4358,58.9813,0
2005,9,25,2005-09-25,999.0135,13.7779,81.7654,7.6506,287.0208,9.8598,16.9154,12.2302,4.684,12.2423,1207.8438,1.1002,183.869,0,0,358.895,332.2,17.0712,474.056,416.1702,145.0994,30.754,21.796,28840,158.7421,328.956,385.4154,13.6815,252.571,57.8862,0.0221,-0.3952,-1.7333,3.2983,2.1233,0.6623,15.0967,15.0035,14.8788,14.8381,14.5304,14.3721,14.2535,14.0954,13.8123,21.9688,25.8033,31.5727,18.3898,60.1271,0
2005,9,26,2005-09-26,1002.4008,13.0062,93.8319,8.8069,285.9685,11.9612,15.2652,14.1183,1.1456,14.0823,1213.9285,0.9758,200.56,7.815,7,366.71,339.2,15.9023,405.316,387.636,59.9833,10.3215,17.4146,5830,30.1071,345.3327,377.3144,12.3606,116.1623,17.6817,-2.0208,-1.8663,-2.6373,-2.509,-2.5856,-2.3233,13.925,13.9954,14.1112,14.4319,14.576,14.459,14.1723,14.0725,13.7015,21.8837,25.8094,31.531,16.0023,81.8979,0
2005,9,27,2005-09-27,1003.6027,13.946,87.5554,8.6154,286.811,11.7435,16.1769,13.8277,2.349,13.7788,1211.5335,0.9865,191.356,0,0,366.71,339.2,16.4473,403.3498,390.5812,57.0762,9.66,16.9437,1570,10.1242,346.2731,380.9215,13.084,109.9758,12.7683,-1.365,-1.2746,-1.8465,-1.55,-1.4635,-1.5004,14.281,14.2929,14.3019,14.4525,14.4538,14.4525,14.1148,14.3675,13.7608,21.8373,25.7988,31.53,16.9831,59.5129,0
2005,9,28,2005-09-28,1002.7615,13.289,88.3473,8.3269,286.2235,11.1658,15.4548,13.3552,2.1,13.3188,1213.476,1.3465,182.6712,0.775,0.7,367.485,339.9,16.2121,417.5671,390.3127,63.7781,11.4644,19.0408,5470,25.4908,353.7896,378.8481,12.7015,120.6092,27.2535,-2.2152,-2.3006,-4.0375,-2.4302,-1.9481,-2.5873,14.1573,14.2048,14.2648,14.4379,14.4233,14.4162,14.071,14.509,13.8056,21.7921,25.7888,31.5319,16.665,73.4833,0
2005,9,29,2005-09-29,1000.0548,11.2354,84.3667,6.9919,284.3925,8.5658,13.4421,11.1933,2.2487,11.1929,1219.9002,2.059,214.6327,5.145,4.6,372.63,344.5,12.3288,421.4442,385.7788,85.1769,18.0421,22.1452,14900,90.0831,336.2675,367.7367,10.5808,157.0069,35.665,-4.0119,-5.9369,-9.8192,-7.7694,-6.4685,-6.8012,12.6181,12.7783,13.0929,13.6671,14.1567,14.3644,14.0262,15.0271,14.1742,21.7317,25.7737,31.5325,14.3946,38.3681,0
2005,9,30,2005-09-30,1005.8185,11.3952,77.74,6.4044,284.0835,7.3854,13.6175,10.3169,3.3015,10.2573,1226.6756,2.1885,225.8562,0,0,372.63,344.5,12.4556,448.7052,396.416,122.7894,25.5217,21.0132,15210,101.905,325.9156,370.8933,11.1629,212.3033,52.2898,-1.9575,-1.7281,-4.7121,-0.164,0.184,-1.6752,12.6906,12.6848,12.749,13.1044,13.6485,14.2021,13.9838,16.0437,14.1398,21.6454,25.7525,31.5542,14.9748,22.8473,0
2005,10,1,2005-10-01,998.6185,11.166,86.4504,7.1588,284.4398,8.8485,13.3442,11.4406,1.9025,11.4598,1218.3102,2.2069,204.6869,9.37,8.2,382,352.7,12.3946,400.9992,376.1879,45.3915,8.0219,17.858,200,2.9838,355.6081,368.1656,10.6885,91.8625,24.8123,-1.9202,-3.6873,-5.7619,-4.6962,-4.3725,-4.0875,12.1104,12.201,12.4042,12.9285,13.4975,14.0133,13.9327,16.8927,14.2738,21.5985,25.735,31.5613,13.4544,59.6298,0
2005,10,2,2005-10-02,1001.6542,11.1948,91.5667,7.5687,284.2212,9.7842,13.3667,12.1315,1.2342,12.1125,1221.5667,0.8033,174.8377,3.975,3.5,385.975,356.2,13.8288,402.135,379.8869,53.8796,8.5173,16.3867,1560,6.756,348.255,371.37,11.2954,106.6317,22.2471,-1.434,-1.149,-2.1685,-1.07,-1.0515,-1.3742,12.9354,12.9312,12.9035,13.0923,13.3238,13.8506,13.8719,25.7569,15.9533,21.6077,25.716,31.5794,14.8075,71.6777,0
2005,10,3,2005-10-03,1009.7023,11.5356,91.6996,7.7146,283.9115,10.1908,13.6902,12.4658,1.224,12.3452,1229.7996,1.5488,78.1256,0,0,385.975,356.2,13.8042,390.6221,375.3902,33.6442,4.6652,16.08,0,0.1538,356.9783,370.7248,11.1785,67.3935,15.2319,-1.2075,-0.985,-2.0656,-1.0658,-1.874,-1.4387,12.6508,12.6556,12.6685,12.9683,13.2931,13.7398,13.8048,24.0367,16.1606,21.6383,25.7031,31.5785,14.4744,78.7388,0
2005,10,4,2005-10-04,1009.9031,14.6744,82.6281,8.5146,287.024,11.6729,16.8513,13.7521,3.0983,13.6171,1216.0738,2.9842,47.0258,0,0,385.975,356.2,15.2706,432.1056,399.02,76.464,15.0754,19.5337,8809,27.9408,355.6427,383.9452,13.6646,134.911,33.0867,1.5246,3.3248,4.3767,4.8492,3.4021,3.4954,14.1748,14.0396,13.7631,13.6054,13.386,13.6556,13.735,23.2452,16.5827,21.6587,25.6854,31.575,17.5306,42.5117,0
2005,10,5,2005-10-05,1010.1471,12.0375,94.0033,8.1925,284.3748,11.0919,14.1083,13.2381,0.8692,13.1058,1227.8083,1.58,66.3346,0,0,385.975,356.2,14.8277,381.8962,375.4413,30.0754,3.1294,12.5914,0,0,351.8204,372.3125,11.4846,62.9715,6.4542,-2.6331,-2.5194,-4.4517,-3.2365,-3.9496,-3.3583,13.5183,13.5831,13.6327,13.7994,13.6873,13.6715,13.6727,22.5479,16.9129,21.6962,25.6913,31.5787,15.1927,100,0
2005,10,6,2005-10-06,1009.3488,11.9381,96.394,8.3612,284.341,11.3479,14.1035,13.5,0.6025,13.375,1227.1896,1.4708,69.8156,0.015,0,385.99,356.2,15.0383,427.0204,391.97,88.6054,17.0252,19.4193,15040,64.4033,338.416,374.9444,11.9546,152.3979,35.0508,-1.2806,1.0946,0.5417,2.1365,0.5894,0.6163,14.0352,13.9677,13.8056,13.7667,13.6231,13.695,13.6123,22.0658,17.0946,21.6858,25.6906,31.58,15.9452,91.8283,0
2005,10,7,2005-10-07,1006.3617,11.9133,86.1281,7.2146,284.5581,9.094,14.6654,11.6188,3.046,11.5462,1224.8387,1.1277,159.7656,0.29,0.2,386.28,356.4,15.1969,449.2079,400.5862,123.4269,25.599,21.8229,28250,162.9702,325.7812,374.9875,11.885,205.5742,48.62,-2.6762,-0.1608,-2.474,0.7154,0.3327,-0.8527,13.696,13.6613,13.6006,13.6875,13.6573,13.6962,13.5692,21.5529,17.1629,21.6842,25.6885,31.5787,16.4327,69.4562,0
2005,10,8,2005-10-08,1003.8896,12.0742,84.3371,7.2179,284.9179,8.989,15.0087,11.5967,3.4104,11.5533,1221.2448,0.9017,159.9044,0,0,386.28,356.4,15.365,435.9565,399.4429,127.9831,26.9246,21.834,34800,189.4933,307.9731,372.5181,11.3285,218.0627,36.5142,-3.8771,-2.2227,-5.1873,-1.5842,-1.1506,-2.8035,12.875,12.8946,12.9554,13.2465,13.5133,13.6796,13.5329,20.9583,17.1279,21.6663,25.685,31.58,16.5215,61.7938,0
2005,10,9,2005-10-09,1006.8208,11.6783,87.14,7.2998,284.2848,9.2052,14.45,11.7631,2.6881,11.6827,1226.3344,0.7721,196.1548,0,0,386.28,356.4,15.0125,431.9885,397.2712,124.3627,26.2662,21.1237,28702,167.6062,307.6252,371.0048,11.0458,211.5631,34.7171,-4.4748,-2.3735,-5.3565,-2.0702,-1.4908,-3.1531,12.791,12.8194,12.889,13.1638,13.3917,13.6146,13.4988,20.381,17.0996,21.65,25.6765,31.58,16.2548,65.2777,0
2005,10,10,2005-10-10,1008.6954,10.8402,90.4038,7.1648,283.2983,8.9665,13.6948,11.5662,2.129,11.4688,1232.3567,0.8267,180.1929,0.005,0,386.285,356.4,14.0827,417.8302,388.5835,106.5029,20.5506,19.86,22440,106.3825,311.3267,368.0327,10.4898,186.2223,29.2465,-4.8129,-2.7919,-5.0433,-2.9573,-2.3494,-3.591,12.6069,12.6662,12.7658,13.0648,13.3067,13.5512,13.4652,19.9156,17.0527,21.6383,25.6704,31.58,15.0744,71.2965,0
2005,10,11,2005-10-11,1005.5033,9.3712,84.5027,5.8715,282.0894,6.1008,12.5206,9.4575,3.0631,9.4073,1235.8765,1.0821,156.8102,0.165,0.1,386.45,356.5,12.7571,430.0077,388.2904,124.3106,26.8292,23.2253,27740,189.7633,305.6975,361.4606,9.2427,204.5625,41.7173,-6.2731,-4.7475,-9.4662,-4.8904,-4.8881,-6.0538,11.7367,11.8719,12.1146,12.6025,13.1081,13.4792,13.4279,19.4856,16.9221,21.6125,25.6594,31.58,13.774,69.4908,0
2005,10,12,2005-10-12,1004.556,9.179,80.6867,5.55,281.9727,5.246,12.5052,8.9331,3.5731,8.8923,1235.9042,0.95,159.5092,0,0,386.45,356.5,12.1717,411.2223,385.6352,129.955,29.3723,24.4626,35400,231.9879,281.2669,356.2633,8.1302,213.4496,25.5869,-7.5973,-6.4429,-11.8598,-6.5779,-6.3708,-7.7696,10.3546,10.5431,10.9135,11.6542,12.6183,13.3454,13.3894,19.05,16.7888,21.5583,25.6467,31.58,13.7308,58.2988,0
2005,10,13,2005-10-13,1004.4375,7.4288,86.8112,5.395,280.2335,4.7575,11.1619,8.6846,2.4771,8.6458,1243.5831,0.83,150.1677,0,0,386.45,356.5,10.845,407.6873,377.8035,123.5125,27.1679,23.2911,28375,201.6083,284.1742,350.6367,7.0092,206.1444,29.8833,-8.1652,-7.0838,-11.7544,-7.1285,-6.7456,-8.175,9.7679,9.9819,10.386,11.1521,12.1669,13.1158,13.344,18.6913,16.6777,21.5019,25.6246,31.58,12.0467,69.5021,0
2005,10,14,2005-10-14,1010.1492,7.0662,90.0873,5.4835,279.4167,5.0692,10.7456,8.8765,1.869,8.7856,1252.074,0.7256,153.9779,0,0,386.45,356.5,10.8129,404.5565,373.1129,106.9538,22.3179,22.0338,23120,141.4977,297.6027,350.7952,7.0856,182.9927,31.4429,-6.4852,-5.2213,-8.8727,-4.9094,-4.5696,-6.0113,9.6154,9.7717,10.0802,10.7702,11.7783,12.8648,13.2835,18.404,16.5413,21.4504,25.594,31.58,11.7427,74.8848,0
2005,10,15,2005-10-15,1013.8558,7.1958,91.1958,5.64,279.2537,5.5342,10.6979,9.1588,1.539,9.034,1255.9052,0.8583,139.7637,0,0,386.45,356.5,10.6335,397.5633,371.0027,96.6046,20.8496,23.005,21804,114.4785,300.9581,350.1531,7.0067,162.6723,26.5604,-5.5617,-4.79,-8.114,-4.4412,-4.3171,-5.4452,9.4635,9.5975,9.8715,10.5279,11.495,12.6227,13.2077,18.1615,16.4513,21.4169,25.5673,31.5752,11.5579,75.3708,0
2005,10,16,2005-10-16,1013.7242,6.0623,82.5394,4.6467,278.1367,2.8671,9.7181,7.5517,2.1662,7.4496,1261.4794,1.2325,114.3073,0,0,386.45,356.5,8.6319,409.5998,371.664,121.2935,26.9929,24.2641,26150,195.9867,288.3058,344.6715,5.939,198.9827,37.9356,-6.92,-6.195,-11.2085,-5.57,-6.266,-7.2319,8.7008,8.8715,9.2348,10.0279,11.176,12.4015,13.1181,17.8969,16.3469,21.3796,25.5435,31.5358,10.4667,49.3985,7.0944
2005,10,17,2005-10-17,1012.6417,9.1748,73.2427,5.1256,281.3225,4.2777,11.7754,8.3177,3.4565,8.2137,1245.7096,1.9552,110.3594,0,0,386.45,356.5,10.3365,428.5865,384.2392,114.2802,26.4067,24.4717,24090,161.0131,314.3071,357.8319,8.6312,188.5158,44.3492,-2.7165,-1.7148,-4.5904,-0.3187,-1.924,-2.2531,10.1504,10.156,10.174,10.4781,11.0638,12.1758,13.0208,17.6454,16.2615,21.3627,25.5206,31.53,12.9446,29.9079,0
2005,10,18,2005-10-18,1009.7912,6.0956,80.2294,4.5479,278.479,2.5479,9.6538,7.3633,2.2906,7.2908,1256.4329,1.825,131.3038,0,0,386.45,356.5,8.0217,391.4602,368.4669,114.5092,26.8429,25.5347,26120,169.3302,276.9513,341.6242,5.3258,185.98,22.9935,-8.536,-8.7496,-14.2933,-9.2042,-10.0819,-10.1733,8.5579,8.8485,9.3275,10.0917,11.0002,12.0406,12.919,17.3004,16.1525,21.3456,25.5023,31.53,10.1927,48.3452,0
2005,10,19,2005-10-19,1003.7719,4.7681,76.8827,3.8537,277.6335,0.0254,9.3194,6.2023,3.1169,6.1815,1255.9225,0.8427,160.0733,0,0,386.45,356.5,7.234,377.5494,359.3585,108.6631,25.2698,24.2511,28370,169.9433,268.8858,334.0879,3.6354,177.9208,18.1913,-8.111,-9.5379,-15.5375,-9.6544,-9.194,-10.4069,6.3431,6.6702,7.3285,8.5562,10.2952,11.856,12.8181,16.9579,15.9115,21.2569,25.4765,31.53,9.1675,50.5777,37.6625
