"station_id","year","season","n_rain","R5mm","R10mm","R20mm","SDII","PRCPTOT","Rx1day","Rx5day","n_maxdy","n_mindy","FD","TR","SU","ID","TNn","TNx","TXn","TXx","DTR","TN10p","TN90p","TX10p","TX90p"
"SHANNON AIRPORT",1955,"Summer",92,10,7,0,6.354,152.5,17.1,42.4,92,92,0,0,11,0,4.5,17.7,12.7,28.5,8.638,14.13,19.565,7.609,29.348
"SHANNON AIRPORT",1955,"Autumn",91,16,8,0,6.115,207.9,15.2,36.2,91,91,8,0,0,0,-2.3,14.6,7.2,21.8,7,16.484,7.692,6.593,10.989
"SHANNON AIRPORT",1956,"Winter",91,15,5,1,5.436,212,25.6,52.6,91,91,40,0,0,0,-8.3,10.3,0.6,13.8,7.407,27.473,4.396,14.286,6.593
"SHANNON AIRPORT",1956,"Spring",92,7,2,1,4.71,136.6,23.3,44.4,92,92,6,0,0,0,-1.1,11.4,7.7,20.1,7.884,16.304,13.043,1.087,15.217
"SHANNON AIRPORT",1956,"Summer",92,21,10,3,6.536,294.1,26.1,49.8,92,92,0,0,0,0,2.2,15.3,12.7,25,7.398,23.913,2.174,16.304,4.348
"SHANNON AIRPORT",1956,"Autumn",91,17,8,0,5.868,217.1,19.3,37.8,91,91,5,0,0,0,-3.3,14.7,6.8,20.8,6.185,14.286,10.989,9.89,5.495
"SHANNON AIRPORT",1957,"Winter",90,22,7,2,6.108,299.3,25.3,58.6,90,90,14,0,0,0,-5.4,10.1,2.8,14.3,6.452,5.556,10,1.111,14.444
"SHANNON AIRPORT",1957,"Spring",92,11,3,0,4.183,171.5,11.5,37.8,92,92,0,0,0,0,0.1,11.1,9.4,21.8,8.134,10.87,23.913,0,32.609
"SHANNON AIRPORT",1957,"Summer",92,14,5,0,6.007,168.2,13.4,31.3,92,92,0,0,8,0,1.3,16.9,11.8,28.3,8.195,15.217,14.13,5.435,15.217
"SHANNON AIRPORT",1957,"Autumn",91,20,8,3,7.403,273.9,28,82.6,91,91,7,0,0,0,-4,13.7,6.7,19.5,6.182,13.187,8.791,15.385,3.297
"SHANNON AIRPORT",1958,"Winter",90,22,9,0,6.724,275.7,19.2,40.9,90,90,21,0,0,0,-6.1,8.8,0.7,13.7,6.058,11.111,8.889,11.111,8.889
"SHANNON AIRPORT",1958,"Spring",92,12,2,1,4.954,173.4,28.9,38.1,92,92,10,0,0,0,-6.9,12.3,4.6,20.7,7.527,20.652,10.87,20.652,13.043
"SHANNON AIRPORT",1958,"Summer",92,16,6,1,5.078,248.8,26.2,38.8,92,92,0,0,0,0,5.1,15.5,12.9,22.9,6.578,8.696,7.609,8.696,0
"SHANNON AIRPORT",1958,"Autumn",91,13,7,0,5.057,212.4,16.5,37.2,91,91,0,0,0,0,0.1,15.3,6.2,21.4,5.732,2.198,10.989,0,9.89
"SHANNON AIRPORT",1959,"Winter",90,11,5,0,5.106,163.4,16.9,29.1,90,90,25,0,0,1,-7.3,10,-1.8,13.6,6.726,20,11.111,8.889,10
"SHANNON AIRPORT",1959,"Spring",92,10,2,0,4.374,188.1,19.3,35.8,92,92,4,0,0,0,-0.8,11.8,6.1,24.4,8.143,10.87,13.043,4.348,23.913
"SHANNON AIRPORT",1959,"Summer",92,11,5,0,5.383,161.5,19.9,31.8,92,92,0,0,1,0,4.1,17.2,14,26.1,8.218,9.783,10.87,4.348,14.13
"SHANNON AIRPORT",1959,"Autumn",91,19,7,2,7.269,261.7,26.4,61.6,91,91,3,0,2,0,-0.8,16.1,6.3,25.6,7.657,7.692,12.088,3.297,27.473
"SHANNON AIRPORT",1960,"Winter",91,25,11,3,6.719,362.8,28,72.2,91,91,33,0,0,0,-5.9,9.9,2.6,14.5,7.073,25.275,6.593,5.495,12.088
"SHANNON AIRPORT",1960,"Spring",92,15,2,1,6.033,217.2,48.7,66.7,92,92,2,0,0,0,-1.1,12.3,5.2,20.5,7.65,6.522,22.826,4.348,10.87
"SHANNON AIRPORT",1960,"Summer",92,20,9,0,5.676,278.1,18.2,34.7,92,92,0,0,0,0,4.4,15.6,15,24.1,7.604,14.13,11.957,2.174,10.87
"SHANNON AIRPORT",1960,"Autumn",91,24,13,2,7.31,350.9,31.6,59.5,91,91,3,0,0,0,-3.9,14.8,7.4,21.7,7.209,17.582,3.297,3.297,3.297
"SHANNON AIRPORT",1961,"Winter",90,31,10,1,7.075,396.2,38,74.3,90,90,18,0,0,0,-5.2,9.9,1.9,13.4,5.99,2.922,20.339,0,26.651
"SHANNON AIRPORT",1961,"Spring",92,11,3,0,4.303,137.7,17.6,33.5,92,92,4,0,0,0,-2.3,11.2,7.6,21.6,8.162,13.643,19.94,1.087,26.237
"SHANNON AIRPORT",1961,"Summer",92,15,5,1,5.709,194.1,24.2,62,92,92,0,0,0,0,4.9,16.1,14.2,23.4,7.085,17.879,3.261,10.607,1.087
"SHANNON AIRPORT",1961,"Autumn",91,16,6,2,5.824,244.6,26.4,46.2,91,91,5,0,0,0,-2.6,13.9,6.7,21.9,6.738,13.187,0.796,6.063,6.897
"SHANNON AIRPORT",1962,"Winter",90,22,7,0,6.59,257,17.2,46.3,90,90,25,0,0,2,-8.6,10.1,-3.4,13.7,6.152,20.46,5.517,18.736,10.69
"SHANNON AIRPORT",1962,"Spring",92,12,5,0,5.348,165.8,17.1,35.1,92,92,12,0,0,0,-7.8,10.9,4.1,18.8,8.66,23.538,4.01,10.87,7.459
"SHANNON AIRPORT",1962,"Summer",92,16,7,1,6.146,227.4,22.6,46.8,92,92,0,0,0,0,1.5,14.3,14.4,23.1,7.747,19.04,0,11.882,3.261
"SHANNON AIRPORT",1962,"Autumn",91,18,7,0,7.175,229.6,19.6,52.8,91,91,6,0,0,0,-2.4,13.6,5.1,19.8,6.644,18.302,0,10.913,0
"SHANNON AIRPORT",1963,"Winter",90,9,3,1,5.232,130.8,32.4,57.1,90,90,49,0,0,1,-11.2,9.3,-0.4,12.5,6.356,38.238,2.989,47.778,0
"SHANNON AIRPORT",1963,"Spring",92,13,2,0,4.173,187.8,12.4,28.9,92,92,6,0,0,0,-1.7,11.1,7.2,20.7,7.325,11.957,2.174,9.783,6.072
"SHANNON AIRPORT",1963,"Summer",92,12,3,0,4.004,184.2,12.4,25.1,92,92,0,0,0,0,6.3,14.3,13.9,24.9,7.007,10.87,1.087,17.541,7.271
"SHANNON AIRPORT",1963,"Autumn",91,24,9,2,6.711,315.4,26.3,43.1,91,91,3,0,0,0,-2.9,13.9,6.2,22.1,6.466,5.078,11.823,2.994,8.336
"SHANNON AIRPORT",1964,"Winter",91,7,2,0,4.545,90.9,16.8,25.9,91,91,22,0,0,0,-8.3,10.4,1.2,13.2,5.56,17.014,12.543,13.642,7.238
"SHANNON AIRPORT",1964,"Spring",92,12,4,1,5.12,209.9,23.6,44.7,92,92,8,0,0,0,-3.7,13.4,6.6,21.9,7.296,11.619,15.63,3.148,7.496
"SHANNON AIRPORT",1964,"Summer",92,15,10,2,7.597,265.9,34.3,57.8,92,92,0,0,0,0,2.9,15.6,11.6,22.8,6.862,17.954,7.309,12.219,2.961
"SHANNON AIRPORT",1964,"Autumn",91,18,9,1,6.227,230.4,24.4,61.8,91,91,3,0,0,0,-1.2,15.6,6.8,21.1,6.747,15.006,14.248,7.238,14.892
"SHANNON AIRPORT",1965,"Winter",90,20,9,3,8.106,275.6,27.4,72.4,90,90,29,0,0,0,-6.7,9.2,1.1,13.1,6.269,21.456,2.874,16.59,7.625
"SHANNON AIRPORT",1965,"Spring",92,16,6,1,5.89,247.4,25.8,39.6,92,92,7,0,0,0,-7.7,11.5,4.2,20.2,7.473,15.105,12.894,6.522,15.667
"SHANNON AIRPORT",1965,"Summer",92,19,7,0,4.796,249.4,16.7,35.7,92,92,0,0,0,0,3.9,15.9,14.2,24.1,7.547,20.315,3.261,5.435,2.136
"SHANNON AIRPORT",1965,"Autumn",91,14,3,0,5.293,153.5,18,35.6,91,91,5,0,0,0,-6.1,13.5,2.7,19.4,6.388,14.02,6.593,24.517,5.495
"SHANNON AIRPORT",1966,"Winter",90,23,8,1,5.683,329.6,22.8,54.5,90,90,14,0,0,1,-6.9,9.4,-0.2,13.2,5.891,12.222,11.801,8.889,19.655
"SHANNON AIRPORT",1966,"Spring",92,18,8,0,6.062,236.4,15.3,32.9,92,92,4,0,0,0,-1.7,11,3.7,22.1,6.88,7.609,12.219,9.22,8.621
"SHANNON AIRPORT",1966,"Summer",92,17,9,2,7.183,258.6,29.6,42.7,92,92,0,0,1,0,5.6,16,13.6,25.2,7.31,11.919,6.334,7.496,2.174
"SHANNON AIRPORT",1966,"Autumn",91,11,4,1,5.103,183.7,23.8,36.1,91,91,14,0,0,0,-5.2,14.9,4.5,21.1,7.6,31.11,1.099,16.105,6.328
"SHANNON AIRPORT",1967,"Winter",90,16,7,2,5.519,259.4,26.2,51.5,90,90,10,0,0,0,-5.9,9.6,1.4,12.7,5.711,10,10.805,6.59,5.556
"SHANNON AIRPORT",1967,"Spring",92,16,2,0,4.55,163.8,14.9,40.9,92,92,2,0,0,0,-4.2,10.4,7.2,19.5,7.534,12.856,9.633,13.643,6.372
"SHANNON AIRPORT",1967,"Summer",92,11,2,0,4.215,139.1,14.5,28.9,92,92,0,0,0,0,4.2,17,15.4,24.5,7.208,9.783,5.81,6.334,4.048
"SHANNON AIRPORT",1967,"Autumn",91,23,10,1,5.976,322.7,27.8,52,91,91,8,0,0,0,-4.1,14.5,7.1,19.6,6.381,11.936,3.259,11.898,3.145
"SHANNON AIRPORT",1968,"Winter",91,15,3,0,5.088,173,14.7,41.1,91,91,31,0,0,0,-6.4,10.3,1.7,13.7,6.215,25.919,9.284,10.269,10.913
"SHANNON AIRPORT",1968,"Spring",92,9,3,0,4.665,144.6,15.9,44.2,92,92,14,0,0,0,-4.1,13.3,5.6,20.5,8.086,24.85,8.321,14.993,5.247
"SHANNON AIRPORT",1968,"Summer",92,8,7,0,5.63,152,17.2,44.5,92,92,0,0,2,0,6.3,17,14.6,25.6,8.96,19.078,6.297,2.136,22.001
"SHANNON AIRPORT",1968,"Autumn",91,23,8,4,7.337,315.5,32.7,49.9,91,91,2,0,0,0,-3.8,15.2,6.5,21.7,6.22,7.579,13.717,4.396,22.736
"SHANNON AIRPORT",1969,"Winter",90,20,8,4,7.417,341.2,40.9,78.1,90,90,24,0,0,0,-9.8,9.8,1.9,13.5,6.191,20.345,6.667,22.912,8.889
"SHANNON AIRPORT",1969,"Spring",92,12,2,0,3.973,162.9,10.5,24.7,92,92,14,0,0,0,-6.1,11.7,6,17.6,7.947,20.502,8.208,14.73,7.084
"SHANNON AIRPORT",1969,"Summer",92,12,2,0,5.321,127.7,16.4,34.8,92,92,0,0,4,0,6.3,16.5,14,27.2,8.138,12.631,5.435,3.261,8.696
"SHANNON AIRPORT",1969,"Autumn",91,12,7,2,6.364,210,23.4,49.6,91,91,6,0,0,0,-2,15.4,4.3,21.8,6.474,8.412,22.319,9.852,21.182
"SHANNON AIRPORT",1970,"Winter",90,23,9,1,6.3,289.8,26.6,50.2,90,90,24,0,0,0,-6.5,8.9,2.2,12.6,6.103,7.701,6.36,4.904,3.333
"SHANNON AIRPORT",1970,"Spring",92,11,4,0,5.106,163.4,19,50.8,92,92,9,0,0,0,-2.5,11.8,6.1,21,6.805,10.87,14.093,11.882,3.223
"SHANNON AIRPORT",1970,"Summer",92,13,7,2,6.711,187.9,27.1,42.4,92,92,0,0,1,0,7,16.4,14.1,26.4,7.288,7.384,13.081,10.795,18.816
"SHANNON AIRPORT",1970,"Autumn",91,24,12,0,6.133,331.2,17.9,44.9,91,91,1,0,0,0,-1.2,14.7,6.5,22.1,5.429,5.798,18.151,9.663,10.459
"SHANNON AIRPORT",1971,"Winter",90,13,1,0,4.474,174.5,11.4,36.8,90,90,15,0,0,0,-3.7,11.6,0.7,14,5.589,7.471,7.701,6.552,10.92
"SHANNON AIRPORT",1971,"Spring",92,7,1,1,4.542,109,20.7,33.3,92,92,3,0,0,0,-1.5,11.6,6.7,20.7,7.758,3.261,5.06,9.183,11.357
"SHANNON AIRPORT",1971,"Summer",92,10,5,0,5.347,171.1,18.9,43.9,92,92,0,0,1,0,5.6,16.3,14.4,25.2,7.496,13.043,7.309,6.484,7.234
"SHANNON AIRPORT",1971,"Autumn",91,14,9,2,7.222,231.1,26.3,58.8,91,91,1,0,0,0,-0.3,15.9,5.3,22.3,6.413,3.297,20.311,7.427,27.851
"SHANNON AIRPORT",1972,"Winter",91,16,3,0,5.453,196.3,13,36.8,91,91,8,0,0,0,-2.3,9.8,2.2,14,5.346,0,8.374,4.358,5.495
"SHANNON AIRPORT",1972,"Spring",92,23,4,0,5.32,234.1,14.5,36,92,92,4,0,0,0,-0.4,10.7,4.9,17.5,7.026,9.07,4.348,14.955,6.409
"SHANNON AIRPORT",1972,"Summer",92,10,3,1,5.319,170.2,25.4,42.3,92,92,0,0,5,0,5.1,15,11.5,26.9,7.212,16.829,2.024,33.696,9.633
"SHANNON AIRPORT",1972,"Autumn",91,13,7,2,6.503,208.1,28.4,57.8,91,91,7,0,0,0,-2.6,13.7,6,23.7,7.191,19.363,5.343,14.589,10.762
"SHANNON AIRPORT",1973,"Winter",90,17,4,1,4.873,253.4,21,40.9,90,90,11,0,0,0,-3,10.3,3.6,13.2,4.95,2.184,20.69,0,13.103
"SHANNON AIRPORT",1973,"Spring",92,11,4,1,5.294,164.1,21.1,30.7,92,92,5,0,0,0,-2,13.1,8,20.6,7.441,9.783,9.745,6.522,6.372
"SHANNON AIRPORT",1973,"Summer",92,12,7,1,5.588,190,20.1,45.5,92,92,0,0,3,0,6.3,16.3,14.5,28.2,7.011,4.348,12.031,6.409,9.258
"SHANNON AIRPORT",1973,"Autumn",91,19,11,4,8.274,314.4,38,83.4,91,91,2,0,1,0,-1.4,15.8,6.1,25.5,6.092,5.191,16.408,8.791,14.096
"SHANNON AIRPORT",1974,"Winter",90,23,11,2,6.275,351.4,31.3,83.6,90,90,3,0,0,0,-2.7,9.2,4.5,12.8,5.733,2.222,8.659,3.18,8.659
"SHANNON AIRPORT",1974,"Spring",92,7,1,0,4.357,100.2,11.3,20.6,92,92,4,0,0,0,-1.6,10.6,6,19.6,7.747,6.147,1.762,6.334,16.229
"SHANNON AIRPORT",1974,"Summer",92,19,8,2,5.888,253.2,29.5,67.9,92,92,0,0,0,0,5.4,16.2,13.5,24.6,6.45,10.382,4.835,18.366,5.435
"SHANNON AIRPORT",1974,"Autumn",91,23,9,2,6.242,312.1,23.6,66.3,91,91,2,0,0,0,-2.1,12.7,6.4,17.9,5.871,13.035,1.099,23.873,0
"SHANNON AIRPORT",1975,"Winter",90,17,3,1,4.765,243,28.8,54.9,90,90,1,0,0,0,-2.1,10.5,5.5,13.8,4.9,0,23.946,0,20.153
"SHANNON AIRPORT",1975,"Spring",92,8,1,0,3.961,122.8,15.4,22.8,92,92,8,0,0,0,-2.3,10.5,6.3,22.5,8.053,15.78,6.184,9.145,11.507
"SHANNON AIRPORT",1975,"Summer",92,9,3,0,4.507,121.7,14,29,92,92,0,0,7,0,3.4,17.6,13.8,26.8,8.177,10.757,20.915,5.06,26.724
"SHANNON AIRPORT",1975,"Autumn",91,26,10,4,7.484,321.8,22.9,57,91,91,0,0,0,0,0,13.8,6.6,21.4,5.876,8.753,9.056,9.246,5.305
"SHANNON AIRPORT",1976,"Winter",91,15,9,2,7.078,226.5,21.9,57.2,91,91,13,0,0,0,-2.3,9.6,2.3,13.3,5.056,8.374,20.387,14.172,11.406
"SHANNON AIRPORT",1976,"Spring",92,9,1,0,3.642,138.4,12.1,24.6,92,92,1,0,0,0,-0.5,11.9,5.5,19.7,6.84,2.174,12.706,7.159,6.184
"SHANNON AIRPORT",1976,"Summer",92,7,2,0,4.568,100.5,15.3,34.4,92,92,0,0,18,0,6.5,17.3,12.6,31.6,8.404,3.261,24.888,2.174,31.034
"SHANNON AIRPORT",1976,"Autumn",91,24,8,1,6.017,312.9,32.8,63.5,91,91,2,0,0,0,-1.9,14.7,2.5,20.8,6.758,15.044,3.259,10.989,2.88
"SHANNON AIRPORT",1977,"Winter",90,19,10,0,6.154,252.3,18,42.7,90,90,22,0,0,0,-5.2,7.4,1.4,12.4,5.618,9.808,1.877,15.67,1.111
"SHANNON AIRPORT",1977,"Spring",92,8,2,0,3.717,152.4,11.8,27.8,92,92,3,0,0,0,-2.9,13.4,7.3,22.6,7.223,8.358,12.706,7.609,10.795
"SHANNON AIRPORT",1977,"Summer",92,14,8,2,7.062,204.8,24.6,43.4,92,92,0,0,5,0,4.7,15.5,12.3,27.2,8.341,17.916,6.147,5.435,16.979
"SHANNON AIRPORT",1977,"Autumn",91,22,8,1,6.304,296.3,24.5,53.4,91,91,7,0,0,0,-3,15.3,2.6,20.8,5.927,8.791,12.012,9.587,8.374
"SHANNON AIRPORT",1978,"Winter",90,17,3,0,5.216,224.3,18.5,33,90,90,16,0,0,0,-5,8.7,1.6,14.1,5.028,7.778,10.23,7.701,3.333
"SHANNON AIRPORT",1978,"Spring",92,12,2,1,5.068,202.7,28.9,57,92,92,2,0,0,0,-1.1,13.4,6,24.4,7.236,5.397,6.522,10.382,11.544
"SHANNON AIRPORT",1978,"Summer",92,12,6,2,6.214,217.5,41.6,59.6,92,92,0,0,0,0,7,15.2,13.9,24,6.496,7.609,5.285,20.577,4.048
"SHANNON AIRPORT",1978,"Autumn",91,12,4,0,4.307,176.6,16.3,31.3,91,91,1,0,0,0,-0.5,16.3,5.1,22.2,5.423,1.099,25.085,4.244,27.094
"SHANNON AIRPORT",1979,"Winter",90,20,5,1,5.723,246.1,20.9,36.7,90,90,23,0,0,2,-7.4,9,-0.9,13.5,5.587,14.138,7.471,21.149,4.368
"SHANNON AIRPORT",1979,"Spring",92,20,7,0,5.085,279.7,19.8,47.8,92,92,8,0,0,0,-2.2,11.3,4,21.3,6.911,20.015,3.261,23.201,5.172
"SHANNON AIRPORT",1979,"Summer",92,13,7,0,5.669,204.1,20,39.8,92,92,0,0,0,0,6.4,17.2,12.2,24.2,6.579,5.435,8.696,11.769,2.174
"SHANNON AIRPORT",1979,"Autumn",91,20,8,2,6.006,306.3,24.5,56,91,91,0,0,0,0,0.2,16,7.5,21.2,6.191,7.238,19.363,5.419,14.248
"SHANNON AIRPORT",1980,"Winter",91,26,8,1,5.689,307.2,24.8,46.9,91,91,14,0,0,0,-5.7,10,2.6,14,5.671,5.305,9.739,5.191,14.703
"SHANNON AIRPORT",1980,"Spring",92,8,2,0,4.103,123.1,11.5,33.3,92,92,2,0,0,0,-2.7,11.9,4.3,22.4,7.346,3.148,3.223,10.42,6.522
"SHANNON AIRPORT",1980,"Summer",92,19,7,2,5.953,279.8,28.7,54,92,92,0,0,0,0,6.9,15.4,13.5,22.1,5.928,6.109,6.484,10.87,0
"SHANNON AIRPORT",1980,"Autumn",91,24,11,2,6.876,343.8,39.5,45,91,91,4,0,0,0,-2.8,15.1,4.3,21,5.474,9.663,17.393,16.218,8.45
"SHANNON AIRPORT",1981,"Winter",90,20,8,1,6.19,260,22.1,48.4,90,90,11,0,0,0,-3.2,9.5,2.1,13.5,5.267,4.406,13.487,4.368,8.582
"SHANNON AIRPORT",1981,"Spring",92,17,5,0,5.821,250.3,18.6,44.4,92,92,1,0,0,0,-0.1,11.7,6.5,18.6,6.557,5.435,20.09,10.307,22.601
"SHANNON AIRPORT",1981,"Summer",92,7,2,0,4.273,111.1,15.6,28.8,92,92,0,0,1,0,5.9,16.3,14.7,25.2,6.414,6.522,10.457,6.522,8.621
"SHANNON AIRPORT",1981,"Autumn",91,21,6,2,5.757,270.6,24.9,63.6,91,91,2,0,0,0,-0.3,17.8,7.6,23.6,5.892,8.45,13.225,21.561,11.482
"SHANNON AIRPORT",1982,"Winter",90,14,4,1,5.07,218,21.3,34,90,90,22,0,0,2,-8.2,9.7,-0.5,13.6,5.596,13.908,17.471,18.889,3.333
"SHANNON AIRPORT",1982,"Spring",92,17,5,0,5.888,200.2,15.8,34.7,92,92,0,0,0,0,0.3,11.8,7.2,22,7.415,3.261,10.495,4.348,9.52
"SHANNON AIRPORT",1982,"Summer",92,18,6,1,6.414,237.3,40.6,56.6,92,92,0,0,3,0,7.2,16.1,13.6,26.5,7.15,3.261,14.13,6.522,13.906
"SHANNON AIRPORT",1982,"Autumn",91,18,12,3,6.439,328.4,23.9,43.8,91,91,2,0,0,0,-1.8,15.5,5.9,21.8,5.69,3.221,5.343,2.88,2.198
"SHANNON AIRPORT",1983,"Winter",90,28,11,2,6.904,345.2,25,45.6,90,90,15,0,0,0,-2.7,9.1,2.8,13.6,5.536,10.843,9.885,5.556,8.582
"SHANNON AIRPORT",1983,"Spring",92,15,2,0,4.174,208.7,14.7,33.6,92,92,3,0,0,0,-1.3,10.5,6.4,18,6.545,9.145,9.745,23.613,4.01
"SHANNON AIRPORT",1983,"Summer",92,9,1,0,4.95,99,15.5,27.5,92,92,0,0,16,0,6.4,19.1,11.8,30.6,8.058,3.261,30.285,1.837,32.721
"SHANNON AIRPORT",1983,"Autumn",91,20,14,2,8.286,290,24,50.9,91,91,3,0,0,0,-1.4,15.4,5.6,22.3,5.526,5.495,23.418,9.852,17.469
"SHANNON AIRPORT",1984,"Winter",91,28,17,4,8.248,412.4,41.2,62.2,91,91,10,0,0,0,-3.8,11.8,0.1,13.5,5.635,4.282,7.692,6.593,12.997
"SHANNON AIRPORT",1984,"Spring",92,5,3,1,5.035,100.7,21.8,33.1,92,92,1,0,0,0,-2,11.3,5.4,21.7,8.027,15.967,3.636,14.955,12.856
"SHANNON AIRPORT",1984,"Summer",92,8,2,1,5.338,128.1,30.9,34,92,92,0,0,6,0,5.3,18.1,13.8,26.5,8.023,8.996,22.639,2.136,23.688
"SHANNON AIRPORT",1984,"Autumn",91,18,8,1,5.382,274.5,25.7,57.1,91,91,4,0,0,0,-1.7,17,3,21.5,6.415,16.218,9.89,10.724,8.64
"SHANNON AIRPORT",1985,"Winter",90,13,2,0,4.981,154.4,16.1,31,90,90,32,0,0,1,-6.5,9.6,-0.8,13.2,5.753,16.705,6.398,16.245,6.667
"SHANNON AIRPORT",1985,"Spring",92,16,6,0,6.391,204.5,19.8,31.5,92,92,2,0,0,0,-0.4,11.4,6,21.3,7.087,9.595,9.483,12.969,12.706
"SHANNON AIRPORT",1985,"Summer",92,26,7,2,6.161,345,34.1,52.1,92,92,0,0,0,0,4.3,15.4,13.3,23.4,6.343,9.333,3.261,29.198,4.31
"SHANNON AIRPORT",1985,"Autumn",91,14,3,0,5.59,162.1,14.4,34.3,91,91,10,0,0,0,-4.8,16.3,4.9,22.8,6.348,10.383,10.951,14.172,14.286
"SHANNON AIRPORT",1986,"Winter",90,21,5,0,5.914,218.8,14,42.1,90,90,24,0,0,0,-5.8,10.7,1,15.2,5.232,11.992,8.506,25.211,12.222
"SHANNON AIRPORT",1986,"Spring",92,19,5,1,5.311,281.5,25.1,47.8,92,92,8,0,0,0,-3.9,11.3,3.5,16.6,6.829,10.757,4.348,24.85,0
"SHANNON AIRPORT",1986,"Summer",92,14,7,2,6.386,236.3,35.4,55,92,92,0,0,0,0,3.6,16.7,12.6,24.7,6.272,17.954,8.358,27.436,6.372
"SHANNON AIRPORT",1986,"Autumn",91,15,5,0,5.497,208.9,15.1,45,91,91,0,0,0,0,0,14.6,8,22.4,6.916,12.77,6.518,8.488,11.633
"SHANNON AIRPORT",1987,"Winter",90,21,5,0,6.07,242.8,16.4,50.3,90,90,19,0,0,2,-7.2,12.2,-1.8,14.8,5.659,15.057,12.146,7.778,10.996
"SHANNON AIRPORT",1987,"Spring",92,8,1,0,3.653,131.5,13.3,29.3,92,92,4,0,0,0,-2.5,12,5.4,22,7.09,5.435,12.931,8.996,11.807
"SHANNON AIRPORT",1987,"Summer",92,10,7,2,5.973,179.2,23.1,52,92,92,0,0,1,0,4.4,17.7,12.8,25.5,7.195,12.406,13.906,11.919,8.433
"SHANNON AIRPORT",1987,"Autumn",91,23,6,0,5.432,271.6,18.7,37.7,91,91,4,0,0,0,-1.5,15.6,5.3,22,6.414,8.791,1.099,9.739,4.282
"SHANNON AIRPORT",1988,"Winter",91,30,11,0,6.304,321.5,16.7,60.6,91,91,6,0,0,0,-2.9,10.5,4.9,14.2,5.61,3.145,9.852,4.206,15.006
"SHANNON AIRPORT",1988,"Spring",92,16,3,1,5.11,199.3,28.1,49.4,92,92,0,0,0,0,0.2,11.2,7.3,23.1,7.096,4.273,15.18,2.174,11.544
"SHANNON AIRPORT",1988,"Summer",92,20,8,2,7.151,278.9,22.6,50.5,92,92,0,0,0,0,8,15.4,14.7,24.6,6.836,2.061,7.609,14.58,7.271
"SHANNON AIRPORT",1988,"Autumn",91,18,6,1,6.327,234.1,25.8,46.2,91,91,6,0,0,0,-4.2,16.1,5,21.6,5.764,13.149,5.153,17.507,4.244
"SHANNON AIRPORT",1989,"Winter",90,19,5,0,5.839,239.4,18.8,37.7,90,90,1,0,0,0,-1.9,10.5,6.4,13.9,5.218,1.111,26.782,0,32.989
"SHANNON AIRPORT",1989,"Spring",92,18,2,0,5.494,197.8,15.4,32,92,92,6,0,2,0,-1.9,15.3,5.4,25.5,7.973,11.619,18.178,11.544,18.403
"SHANNON AIRPORT",1989,"Summer",92,9,2,0,3.88,135.8,11.8,30.5,92,92,0,0,12,0,4,19.4,12.7,30,7.995,7.534,21.664,3.223,24.063
"SHANNON AIRPORT",1989,"Autumn",91,16,7,1,5.62,230.4,20.6,56.4,91,91,5,0,0,0,-4.2,14.5,6.1,20.3,5.634,6.404,15.044,3.297,7.313
"SHANNON AIRPORT",1990,"Winter",90,33,13,1,6.974,404.5,26.8,66.8,90,90,9,0,0,0,-3.8,10.5,0.7,13.5,5.667,6.667,10,8.659,19.31
"SHANNON AIRPORT",1990,"Spring",92,6,2,0,3.958,102.9,15.6,29.4,92,92,2,0,1,0,-1.2,13.6,6.7,25.6,7.304,1.087,28.973,3.223,29.01
"SHANNON AIRPORT",1990,"Summer",92,15,3,0,5.026,175.9,19.7,33.5,92,92,0,0,4,0,7.7,17.3,13.6,27.4,6.927,2.136,18.516,5.285,13.868
"SHANNON AIRPORT",1990,"Autumn",91,19,7,1,5.55,244.2,24.3,41,91,91,5,0,0,0,-2.7,13.7,4,23,6.304,8.602,6.593,3.259,13.945
"SHANNON AIRPORT",1991,"Winter",90,25,12,1,7.656,313.9,20.2,69,90,90,21,0,0,0,-3.9,10,0.9,12.8,5.898,12.222,3.333,10,3.333
"SHANNON AIRPORT",1991,"Spring",92,14,5,0,5.587,173.2,17.6,38.8,92,92,2,0,0,0,-2.2,11.8,7.6,23,7.03,3.261,19.565,3.261,20.652
"SHANNON AIRPORT",1991,"Summer",92,12,5,1,4.443,195.5,22.7,40.8,92,92,0,0,5,0,3.7,16.8,12.9,26.8,6.695,5.435,15.217,4.348,9.783
"SHANNON AIRPORT",1991,"Autumn",91,17,7,1,5.476,251.9,22.4,48.7,91,91,2,0,3,0,-0.9,16.1,7,26.1,6.308,7.692,8.791,8.791,16.484
"SHANNON AIRPORT",1992,"Winter",91,12,4,1,5.613,174,25.2,54.1,91,91,9,0,0,0,-2.9,11.5,4.6,13.4,5.058,2.198,12.088,0,14.286
"SHANNON AIRPORT",1992,"Spring",92,14,3,1,4.667,210,20.8,35.5,92,92,0,0,0,0,0.6,13.7,6.6,23.7,6.55,0,33.696,2.174,16.304
"SHANNON AIRPORT",1992,"Summer",92,15,6,2,5.643,248.3,23,52.1,92,92,0,0,1,0,8.2,15.9,13.2,25.3,7.39,6.522,11.957,5.435,7.609
"SHANNON AIRPORT",1992,"Autumn",91,16,6,0,5.087,228.9,19.9,46.7,91,91,3,0,0,0,-2,12.9,8.5,19.8,6.496,21.978,6.593,19.78,6.593
